Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
fluvastatin,0.140400956,0.013501154,0.158920344,0.19411334,0.000601219,0.014755334,0.000174496,0.789023092,0.019712429,0.19411334,124.9124322,0.037679989,309
foretinib,-0.013194134,0.82176277,0.962584767,-0.010866556,0.852809935,0.969222241,-1.63E-05,0.884374382,0.000174085,-0.010839808,149.0988716,0.000118082,294
formestane,0.02928475,0.623730219,0.875156354,0.060359753,0.311616042,0.688885539,6.65E-05,1.244850536,0.000857597,0.060359753,133.4289151,0.0036433,283
forodesine,0.133816167,0.026767203,0.228971378,0.085910294,0.156135176,0.52378394,0.00020587,1.137146246,0.017906767,0.085910294,125.6873346,0.007380579,274
forskolin,0.018274979,0.776393412,0.950779951,0.055266017,0.390060931,0.760824302,4.82E-05,1.139963798,0.000333975,0.055266017,115.729913,0.003054333,244
fosbretabulin,-0.01177494,0.845040946,0.966969664,0.010336938,0.863768353,0.970032883,-1.46E-05,0.878965006,0.000138649,0.010287426,138.064904,0.000106852,278
foscarnet,0.056724606,0.334915037,0.718454776,0.057096455,0.331751258,0.706760056,0.000168107,1.069038166,0.003217681,0.057096455,137.6639175,0.003260005,291
FPH1..BRD.6125.,0.039686222,0.528123462,0.829417325,0.021615186,0.731213943,0.93062009,8.74E-05,1.132273869,0.001574996,0.021615186,125.2332561,0.000467216,255
FR.122047,0.042034269,0.494839807,0.825247179,0.039605586,0.520121639,0.84908245,9.97E-05,1.246818414,0.00176688,0.039605586,128.2126543,0.001568602,266
FR.139317,0.013751726,0.812808266,0.960657259,0.011447554,0.843730465,0.966551988,2.30E-05,0.919846698,0.00018911,0.011447554,148.2828668,0.000131047,299
frentizole,0.179447974,0.001565813,0.040487453,0.112002668,0.049549844,0.321740689,0.000469173,0.85991633,0.032201575,0.112002668,137.1955878,0.012544598,308
ftorafur,0.08631459,0.14257367,0.505996749,0.099018521,0.092359498,0.411497088,0.000201806,1.145753263,0.007450208,0.099018521,131.0928052,0.009804668,290
fudosteine,0.144445674,0.01381173,0.158920344,0.171481886,0.003396737,0.053461694,0.000287149,1.031903851,0.020864553,0.171481886,120.5493855,0.029406037,290
fulvestrant,0.122888073,0.04997714,0.303270734,0.145816929,0.019830779,0.188914261,0.000292958,1.210903115,0.015101479,0.145816929,109.3354331,0.021262577,255
G.1,0.010491388,0.857115029,0.971128766,0.028166208,0.628771541,0.90955164,2.96E-05,0.965722825,0.000110069,0.028166208,144.8032351,0.000793335,297
galeterone,0.039014471,0.50664367,0.829417325,-0.011939368,0.839016115,0.964436712,5.79E-05,0.850091985,0.001522129,-0.011939368,148.2491174,0.000142548,292
gambogic.acid,0.148474487,0.010272003,0.132802326,0.191300527,0.000902801,0.020750092,0.000204824,0.718327693,0.022044673,0.191299768,120.9006847,0.036595892,298
gamma.aminobutyric.acid,-0.015207935,0.807557053,0.959755956,-0.018268281,0.769826002,0.9406819,-4.89E-05,1.399653041,0.000231281,-0.018268281,132.3748765,0.00033373,259
ganetespib,-0.075404285,0.197313809,0.573715652,-0.036921323,0.52831063,0.855571645,-0.000133521,0.701352171,0.005685806,-0.03691461,152.9449049,0.001363184,294
GDC.0068,-0.120794342,0.038456699,0.265485759,-0.106559961,0.06807089,0.366897085,-0.000200511,0.941498873,0.014591273,-0.106559961,163.2175942,0.011355025,294
GDC.0152,0.034012239,0.561326655,0.845786678,0.046891672,0.423108348,0.783267195,0.000114303,0.998224446,0.001156832,0.046891672,140.5834784,0.002198829,294
GDC.0349,-0.020807568,0.714732657,0.918307797,0.011823303,0.83548362,0.963807295,-2.02E-05,0.686415406,0.000432955,0.011823303,154.1555648,0.00013979,311
GDC.0879,0.0761318,0.210703759,0.587454401,0.100056173,0.09961893,0.425510946,0.000418444,1.396241519,0.005796051,0.100056173,122.8423323,0.010011238,272
GDC.0941,-0.090122079,0.115662468,0.46522015,-0.045645953,0.426250053,0.786254875,-0.000161007,0.849126426,0.008121989,-0.045645953,160.5066538,0.002083553,306
GDC.0980,-0.175262329,0.002563895,0.056250297,-0.171610796,0.003158185,0.052045062,-0.000258896,0.854766892,0.030716884,-0.171162476,172.7464651,0.029450265,294
gefitinib,-0.431205011,1.19E-13,1.91E-11,-0.412942425,1.53E-12,3.69E-10,-0.000592944,0.907159646,0.185937762,-0.405976915,190.509872,0.170521446,270
gemcitabine,0.065284183,0.30290078,0.698358434,0.111589452,0.077631009,0.390311461,0.000128297,0.244165167,0.004262025,0.111589452,111.9397291,0.012452206,251
genipin,0.065336528,0.252951,0.636996605,0.159234144,0.005093208,0.070913123,8.25E-05,0.887910082,0.004268862,0.159234144,129.8983248,0.025355513,308
genz.644282,-0.017226019,0.763707857,0.945978595,-0.026298349,0.64624565,0.912311091,-2.06E-05,0.33136167,0.000296736,-0.026298349,158.0499457,0.000691603,307
gestrinone,0.10876461,0.074392826,0.372524233,0.117588261,0.053618197,0.328016711,0.000216584,1.116392596,0.01182974,0.117588261,119.5667906,0.013826999,270
GGTI.298,0.028962892,0.622686355,0.874539129,0.019504843,0.74039739,0.931446934,6.82E-05,1.077742379,0.000838849,0.019504843,143.1522929,0.000380439,291
gidazepam,0.050632353,0.393621542,0.761983948,0.007109963,0.904708668,0.982759303,7.18E-05,1.186740058,0.002563635,0.007109963,142.4797203,5.06E-05,286
gilteritinib,-0.054475404,0.352799481,0.737572299,-0.063771574,0.276579559,0.641088591,-9.12E-05,1.038787826,0.00296757,-0.063771574,156.3744214,0.004066814,293
gimeracil,0.063650202,0.296471422,0.690654465,0.051537515,0.398080331,0.765896297,0.000124697,1.32128373,0.004051348,0.051537515,128.9908979,0.002656115,271
ginkgolide.a,-0.041080979,0.478403738,0.817861407,-0.013109923,0.821098518,0.957053782,-0.000105375,1.045798193,0.001687647,-0.013109923,152.4730435,0.00017187,300
givinostat,-0.030290755,0.606198924,0.865656846,0.029449091,0.616246897,0.903188859,-2.99E-05,0.709434543,0.00091753,0.029449091,142.1857082,0.000867249,292
golgicide.a,0.056879895,0.331090673,0.717311815,0.073565485,0.208494276,0.571779758,8.47E-05,0.951077929,0.003235322,0.073565485,136.649091,0.005411881,294
golvatinib,-0.070920487,0.235163313,0.615734043,-0.016147106,0.78718392,0.94665369,-8.32E-05,0.905133704,0.005029716,-0.016065204,143.7732263,0.000260729,282
gossypol,0.046884128,0.416114182,0.774464442,0.048711215,0.39816218,0.765896297,1.74E-05,0.815983932,0.002198121,0.048711215,144.5958954,0.002372782,303
GS.39783,-0.000266296,0.996518431,0.999818557,-0.006098811,0.920395177,0.984392518,-5.83E-07,1.346486774,7.09E-08,-0.006098811,136.8294383,3.72E-05,271
GS.9973,0.008570584,0.884454988,0.976116207,0.021638291,0.713665028,0.921444562,1.33E-05,1.060052415,7.35E-05,0.021638291,142.3516287,0.000468216,290
GSK.3.inhibitor.IX,0.077513412,0.182789886,0.557905532,0.044507289,0.444766532,0.797451743,0.000245876,1.067993587,0.006008329,0.044507289,142.3684139,0.001980899,297
GSK.J4,0.018833826,0.741991261,0.93102543,-0.029340603,0.607991723,0.902020507,2.53E-05,0.837874935,0.000354713,-0.029340603,159.0331232,0.000860871,308
GSK1070916,-0.100982582,0.084961698,0.394449264,-0.094365877,0.10757238,0.430380035,-0.000195951,0.682328381,0.010197482,-0.094365877,160.324601,0.008904919,292
GSK1292263,0.005211102,0.928862208,0.984590721,-0.001945705,0.973408582,0.994002558,9.34E-06,0.948249841,2.72E-05,-0.001945705,148.7889372,3.79E-06,296
GSK1838705A,-0.013961346,0.81771928,0.961614029,0.016530971,0.784926154,0.945568279,-3.55E-05,1.019309253,0.000194919,0.016530971,135.7187259,0.000273273,275
GSK1904529A,-0.094256268,0.111704079,0.456913861,-0.099528456,0.092960959,0.411750604,-0.000354827,1.0806598,0.008884244,-0.099528456,157.7823335,0.009905914,286
GSK2110183,-0.077212064,0.179369927,0.555531118,-0.093610487,0.103310989,0.430380035,-0.000129852,0.933902899,0.005961703,-0.093610487,166.7755993,0.008762923,304
GSK2126458,-0.166158484,0.006709117,0.103348948,-0.129915913,0.034528347,0.252582676,-0.000205719,0.477186432,0.027608642,-0.129915913,150.2788165,0.016878145,265
GSK256066,0.177798902,0.009653796,0.128244925,0.110025421,0.11103476,0.439285063,0.000633435,1.104160789,0.03161245,0.110025421,94.33730535,0.012105593,211
GSK2656157,0.038229894,0.520358087,0.829417325,-0.019827689,0.738914179,0.931446934,8.31E-05,0.988987919,0.001461525,-0.019827689,145.8353595,0.000393137,285
GSK2830371,0.262799448,1.04E-05,0.000629626,0.244508484,4.29E-05,0.001776213,0.000404407,1.109459917,0.06906355,0.244508484,103.8800834,0.059784399,274
GSK429286A,0.154514951,0.008981487,0.123315048,0.134975403,0.022662799,0.204718964,0.000286829,0.99676992,0.02387487,0.134975403,123.6985174,0.018218359,285
GSK461364,0.011193527,0.84463135,0.966969664,0.073976759,0.194665559,0.563252068,3.11E-05,0.664937909,0.000125295,0.073976759,143.5336023,0.005472561,309
GSK650394,0.043959315,0.442808968,0.793287675,0.001612075,0.977557963,0.99501873,8.90E-05,0.959386152,0.001932421,0.001612075,153.7517404,2.60E-06,307
GSK923295,-0.045868577,0.439689492,0.79005004,-0.043900387,0.459586366,0.81009404,-8.84E-05,0.909619688,0.002103926,-0.043900387,149.7997056,0.001927244,286
GTP.14564,0.03616401,0.543164558,0.838540283,0.010317925,0.86231681,0.969436911,8.11E-05,1.050232805,0.001307836,0.010317925,141.5245367,0.00010646,285
guanidine,-0.000159346,0.99784049,0.999818557,-0.018878105,0.748453762,0.935015576,-3.38E-07,1.252330733,2.54E-08,-0.018878105,148.7562033,0.000356383,291
GW.3965,0.014749853,0.806929037,0.959755956,0.019023927,0.752596135,0.935015576,3.83E-05,1.230772216,0.000217558,0.019023927,136.3556741,0.00036191,277
GW.405833,0.087253405,0.137581299,0.499292535,0.104816678,0.074218592,0.383816148,0.000253978,1.176471498,0.007613157,0.104816678,130.696765,0.010986536,291
GW.441756,0.072040273,0.227004405,0.604232314,0.013267032,0.824151978,0.957053782,0.000145626,1.069805188,0.005189801,0.013267032,140.1160815,0.000176014,283
GW.501516,0.169929254,0.020066474,0.19370836,0.141059756,0.054145735,0.328016711,0.000430156,1.299936334,0.028875951,0.141059756,80.74038296,0.019897855,187
GW.583340,-0.151846681,0.007496906,0.111511087,-0.209105958,0.000214028,0.007043474,-0.00035479,0.947848603,0.023057415,-0.209105958,187.4114235,0.043725302,309
GW.788388,-0.141378635,0.018995774,0.188019922,-0.139176596,0.02095928,0.194545108,-0.000452048,1.414114312,0.019987918,-0.139176596,157.2063703,0.019370125,275
GW.842166,0.150332945,0.009112369,0.123315048,0.160501783,0.005328817,0.072793652,0.000392383,1.108040994,0.022599994,0.160501783,126.3444816,0.025760822,300
GW.843682X,-0.03171101,0.578064342,0.854196844,0.034884388,0.540598575,0.862222815,-5.83E-05,0.793199517,0.001005588,0.034884388,150.0754776,0.001216921,310
GZD824,0.03323641,0.566355805,0.848947417,0.069177658,0.232234852,0.609195772,6.19E-05,0.631294286,0.001104659,0.069177658,140.0887625,0.004785548,300
HA14.1,-0.025492983,0.664959284,0.892364266,0.007872696,0.893622269,0.975105536,-2.87E-05,0.918989133,0.000649892,0.007872695,144.8505866,6.20E-05,291
halcinonide,-0.058597411,0.334757851,0.718454776,-0.026942304,0.657622667,0.912311091,-0.000268982,1.440972556,0.003433657,-0.026942304,140.6910957,0.000725888,273
halobetasol.propionate,-0.073819604,0.204601342,0.584714567,-0.016111139,0.782162958,0.945568279,-0.000327245,1.123806836,0.005449334,-0.016111139,151.4005597,0.000259569,297
halofantrine,0.014748454,0.79721685,0.959281667,0.007813192,0.891728193,0.975105536,3.56E-05,1.097663759,0.000217517,0.007813192,152.300675,6.10E-05,306
halofuginone,-0.098630124,0.090844222,0.408516872,-0.08092636,0.165646308,0.536590278,-8.73E-05,0.62091472,0.009727901,-0.08092636,159.9771013,0.006549076,295
harringtonine,0.070961347,0.22272793,0.59827907,-0.011493495,0.843634606,0.966551988,0.000102449,0.755470548,0.005035513,-0.011493495,150.7125307,0.0001321,297
hesperadin,-0.030768232,0.638160524,0.877036812,0.006408998,0.921983796,0.984392518,-6.83E-05,0.576995788,0.000946684,0.006408998,117.7405337,4.11E-05,236
hexachlorophene,0.003536615,0.951440575,0.986139511,0.078843124,0.173914723,0.537143113,6.16E-06,0.931189358,1.25E-05,0.078843124,138.1735315,0.006216238,299
hexylresorcinol,0.072820444,0.265180923,0.654143061,0.101324252,0.120589115,0.458196072,0.000177144,0.946953527,0.005302817,0.101324252,106.4930761,0.010266604,236
HMN.214,0.036877409,0.518384173,0.829417325,0.040053933,0.482983608,0.822748609,5.05E-05,0.743401632,0.001359943,0.040053933,148.7916404,0.001604318,309
homoharringtonine,0.013768761,0.813513688,0.960657259,0.061761186,0.289556514,0.65493156,2.81E-05,0.69942232,0.000189579,0.061729063,139.3332341,0.003814444,296
homoquinolinic.acid,-0.038459901,0.527642067,0.829417325,-0.029324105,0.630159868,0.910650189,-0.000140976,1.301515814,0.001479164,-0.029324105,140.5027404,0.000859903,272
homosalate,0.065111134,0.310098235,0.703796621,0.028325813,0.659075288,0.91237191,0.000167149,1.295458433,0.00423946,0.028325813,119.5159251,0.000802352,245
hydrocortisone,-0.112614002,0.383506021,0.75643337,-0.059001284,0.648735782,0.912311091,-0.000345187,1.21291079,0.012681913,-0.059001284,33.35854045,0.003481152,62
hydroxytacrine.maleate..r.s.,0.054713321,0.354035685,0.737572299,0.070802012,0.230168776,0.604871846,0.000158357,1.186020257,0.002993548,0.070802012,134.7337082,0.005012925,289
hydroxyurea,0.055504277,0.338831763,0.723640698,0.042124756,0.468037259,0.815626799,0.000123662,1.013451643,0.003080725,0.042124756,143.6812866,0.001774495,299
hyodeoxycholic.acid,0.043555945,0.46869415,0.813665153,0.075599797,0.208066955,0.57169061,0.000115165,1.160645585,0.00189712,0.075599797,129.4160285,0.005715329,279
hyoscyamine,-0.016301206,0.778568387,0.951364578,0.001176902,0.983804496,0.995917845,-2.21E-05,0.87965164,0.000265729,0.001176902,150.3228763,1.39E-06,300
hypericin,-0.071872095,0.271471379,0.658443145,-0.058033387,0.374787987,0.746482813,-0.000192124,1.097203958,0.005165598,-0.058033387,125.3769564,0.003367874,236
hypoestoxide,-0.115966522,0.071741426,0.368193229,-0.20742612,0.001172626,0.025505706,-0.000227412,0.814519754,0.013448234,-0.20742612,146.7022736,0.043025595,242
I.BET.762,-0.032717225,0.589040411,0.858078989,-0.025041792,0.679281028,0.917608855,-3.83E-05,0.907760856,0.001070417,-0.024695191,141.4079363,0.000627091,275
I.BET151,0.037098236,0.527757303,0.829417325,0.075614549,0.197605007,0.563252068,0.000152884,1.346346195,0.001376279,0.075614549,135.4224686,0.00571756,292
ibrutinib,-0.427292376,4.03E-14,7.29E-12,-0.415877253,2.18E-13,6.31E-11,-0.000578965,0.91800558,0.182578775,-0.40022391,200.932131,0.17295389,286
ibutilide,0.030944474,0.604188439,0.865173367,0.081285851,0.172679329,0.537143113,6.44E-05,1.001966024,0.00095756,0.081285851,130.4574092,0.00660739,283
ICG.001,0.014218434,0.804670513,0.959281667,0.094044477,0.101149278,0.429513652,3.06E-05,0.969501419,0.000202164,0.094044477,138.611195,0.008844364,305
ICI.162846,0.075321308,0.209751903,0.587454401,0.049630342,0.40893039,0.775641299,0.000262186,1.48791023,0.005673299,0.049630342,133.0517521,0.002463171,279
icotinib,-0.324741006,3.78E-08,3.04E-06,-0.331175355,1.95E-08,1.49E-06,-0.000265989,0.960216572,0.105456721,-0.30034141,178.7969439,0.109677115,274
idarubicin,0.015539904,0.796807068,0.959281667,0.033281427,0.581248922,0.891383398,1.53E-05,0.608181259,0.000241489,0.033281427,134.3738817,0.001107653,277
idasanutlin,0.250081163,1.70E-05,0.000982593,0.251676836,1.49E-05,0.000720158,0.000507851,0.89026144,0.062540588,0.231856282,111.3808391,0.06334123,289
idazoxan,-0.021866562,0.703677816,0.909849235,0.029006581,0.613836797,0.903188859,-4.50E-05,0.954459483,0.000478147,0.029006581,148.5619931,0.000841382,305
idelalisib,0.02886431,0.637423995,0.877036812,0.040705839,0.506183543,0.838107348,2.28E-05,0.936429396,0.000833148,0.040345669,129.5533346,0.001656965,269
idoxuridine,0.108800385,0.058535208,0.329885227,0.115001518,0.045480167,0.307264351,0.000328894,1.043152706,0.011837524,0.115001518,134.5197692,0.013225349,303
IDRA.21,0.054522701,0.383120737,0.75643337,-0.015315793,0.806589724,0.950744374,0.000161063,1.042671596,0.002972725,-0.015315793,131.4833952,0.000234574,258
idronoxil,0.120232662,0.036144457,0.261708778,0.153908286,0.007178148,0.090382252,0.000195844,0.983903123,0.014455893,0.153908286,129.0289865,0.02368776,304
IEM1754,0.050636156,0.388625445,0.756455841,0.086011067,0.142601471,0.50240129,8.88E-05,1.019027845,0.00256402,0.086011067,133.8993786,0.007397904,292
ifosfamide,-0.029832781,0.636058737,0.877036812,-0.026792158,0.670860806,0.915981652,-5.98E-05,1.183864874,0.000889995,-0.026792158,130.9160001,0.00071782,254
IKK.16,0.02624173,0.649125507,0.881564551,-0.014074142,0.807241198,0.950744374,2.39E-05,0.918928422,0.000688628,-0.014074142,154.1392696,0.000198081,303
IKK.2.inhibitor.V,-0.031680534,0.575969272,0.854196844,-0.019001299,0.737329911,0.931446934,-4.81E-05,0.849242024,0.001003656,-0.019001299,160.4927047,0.000361049,314
ilomastat,0.005247116,0.931737557,0.984590721,0.018720524,0.759881515,0.938829722,1.12E-05,1.195088501,2.75E-05,0.018720524,132.4727293,0.000350458,269
imatinib,-0.013799404,0.833691171,0.96507188,-0.0174749,0.790313617,0.947329567,-8.71E-06,0.971620473,0.000190424,-0.015748942,119.3505007,0.000305372,234
imidapril,0.127742995,0.034224984,0.260830407,0.128330977,0.033400288,0.252582676,0.000172052,1.100522951,0.016318273,0.128330977,120.2903251,0.01646884,275
imiloxan,-0.067060444,0.315533072,0.710401969,-0.051518719,0.440876769,0.79709774,-0.000160982,1.04507403,0.004497103,-0.051518719,119.3473746,0.002654178,226
imiquimod,-0.046686372,0.446578511,0.794535028,-0.06811062,0.266526244,0.641088591,-2.41E-05,0.965648474,0.002179617,-0.065713785,143.3385041,0.004639057,268
INC.280,-0.165330211,0.005636056,0.092738735,-0.211194193,0.000382391,0.010436899,-0.000166001,0.948583362,0.027334079,-0.203048713,168.4268198,0.044602987,279
indibulin,-0.053187509,0.356186532,0.737572299,-0.041577515,0.47087511,0.815626799,-5.88E-05,0.675091369,0.002828911,-0.041577515,158.3197823,0.00172869,303
indiplon,0.132368839,0.022741156,0.207101844,0.094808379,0.103543511,0.430380035,0.000217599,1.021276957,0.01752151,0.094808368,134.4209574,0.008988629,296
indirubin,-0.026384719,0.666025695,0.892967784,-0.070311488,0.249567315,0.625958243,-2.48E-05,0.946719216,0.000696153,-0.066174662,144.4666667,0.004943705,270
indisulam,-0.041980648,0.475617771,0.817861407,-0.016880823,0.774306594,0.942791104,-6.78E-05,0.889771184,0.001762375,-0.01639258,148.3933167,0.000284962,291
indoprofen,0.027762844,0.630830211,0.876438352,0.116161001,0.043682475,0.298359548,6.57E-05,0.890940052,0.000770775,0.116161001,133.9016083,0.013493378,302
