pert_iname,norm_cs,moa
estramustine-phosphate,0.424166667,DNA inhibitor|DNA alkylating agent|Estrogen receptor agonist|Tubulin inhibitor
estriol,-0.208075,Estrogen receptor agonist
estrone,0.491357143,Estrogen receptor agonist
estropipate,-0.495366667,Estrogen receptor agonist
etacrynic-acid,0.342344444,Sodium channel inhibitor
etamivan,-0.417255556,Respiratory stimulant
etamsylate,1.3026,Haemostatic agent
etanidazole,0.63402,Bacterial cell wall synthesis inhibitor
etazolate,0.194233333,Phosphodiesterase inhibitor
ethaverine,0,Calcium channel blocker
ethionamide,1.043,Mycolic synthesis inhibitor
ethisterone,-0.443544444,Progestogen hormone
ethoprop,-0.104933333,Acetylcholinesterase inhibitor
ethosuximide,0,Succinimide antiepileptic
ethotoin,0.55145,Hydantoin antiepileptic
ethylenediaminetetraacetic-acid,-0.153016667,PKC inhibitor
ethylestrenol,0,Progesterone receptor agonist
ethynodiol,0,Steroidal progestin
eticlopride,0.7358,Dopamine receptor antagonist
etidronic-acid,0,Bone resorption inhibitor
etifenin,0.2117,Compound used in hepatobiliary scans of the liver
etilefrine,0.342216667,Adrenergic receptor agonist
etiocholanolone,-0.49705,GABA receptor antagonist
etizolam,-0.16536,Benzodiazepine receptor agonist
etodolac,-0.326575,Cyclooxygenase inhibitor
etofenamate,0.09688,Cyclooxygenase inhibitor
etofylline,-0.21825,Adenosine receptor antagonist
etofylline-clofibrate,0.342133333,Platelet aggregation inhibitor|Lipase clearing factor inhibitor
etomidate,0.342066667,Membrane integrity inhibitor|GABA receptor modulator|Membrane permeability inhibitor
etomoxir,-0.137116667,Carnitine palmitoyltransferase inhibitor
etoposide,-0.188914286,Topoisomerase inhibitor
etoricoxib,-0.29886,Cyclooxygenase inhibitor
ETP-46464,0,ATR kinase inhibitor
etravirine,0.102311111,Non-nucleoside reverse transcriptase inhibitor
eucatropine,0,Acetylcholine receptor antagonist
eugenitol,0.218588889,Androgen receptor antagonist|Bacterial quorum sensing inhibitor|Chromone|Monoamine oxidase inhibitor
eugenol,0.299755556,Androgen receptor antagonist
everolimus,-0.001641176,MTOR inhibitor
evodiamine,-0.095291667,ATPase inhibitor|TRPV agonist
evoxine,-0.169285714,Furoquinoline alkaloid
EVP-6124,-0.080925,Acetylcholine receptor agonist
EX-527,-0.076675,SIRT inhibitor
exalamide,0.225185714,Membrane integrity inhibitor
exemestane,0.29685,Aromatase inhibitor
exherin,0.2756625,Cadherin antagonist
exifone,0.07284,Nootropic agent
EXO-1,0.331342857,ARF inhibitor
ezetimibe,0.167218182,Cholesterol inhibitor|Niemann-Pick C1-like 1 protein antagonist
fadrozole,0.136685714,Aromatase inhibitor
famciclovir,-0.38664,DNA inhibitor
famotidine,-0.20525,Histamine receptor antagonist
famprofazone,0,Cyclooxygenase inhibitor
fananserin,-0.30593,Dopamine receptor antagonist|Serotonin receptor antagonist
farnesol,-0.467075,FXR agonist|Monoamine oxidase inhibitor|NFKB activator|PPAR receptor agonist
faropenem,-0.169314286,Lactamase inhibitor
fasudil,-0.120263636,Rho associated kinase inhibitor
fatostatin,-0.19572,SREBP inhibitor
favipiravir,-0.7074,RNA polymerase inhibitor
FCCP,0.50597,Mitochondrial oxidative phosphorylation uncoupler
fdcyd,-0.5475,DNA inhibitor
febuxostat,0.31009,Xanthine oxidase inhibitor
felbamate,-0.003109091,Glutamate receptor antagonist
felbinac,-0.215125,Cyclooxygenase inhibitor
felodipine,0.217736364,Calcium channel blocker
fenbendazole,-0.10533,Tubulin inhibitor
fenbufen,0.217922222,Cyclooxygenase inhibitor
fendiline,0.3335,Calcium channel blocker
fenobam,-0.2547,Glutamate receptor antagonist
fenofibrate,0.163975,PPAR receptor agonist
fenoldopam,0.128408333,Dopamine receptor agonist
fenoterol,0.195307143,Adrenergic receptor agonist
fenpiverinium,-0.0793,Acetylcholine receptor antagonist
fenretinide,0.1098375,Apoptosis stimulant|Retinoid receptor agonist
fenspiride,0.4085,Bronchodilator
fenthion,0,Cholinesterase inhibitor
fentiazac,-0.20516,Cyclooxygenase inhibitor
fenticonazole,0.325628571,Bacterial cell wall synthesis inhibitor
fexofenadine,0.062175,Histamine receptor antagonist
FG-7142,0.059957143,GABA receptor agonist
FGIN-1-27,-0.134926667,Inositol monophosphatase inhibitor
FGIN-1-43,-0.121642857,Benzodiazepine receptor agonist
FH-535,0,PPAR receptor antagonist
fiacitabine,-0.43292,DNA inhibitor
fidarestat,-0.19295,Aldose reductase inhibitor
fidaxomicin,0.345214286,RNA polymerase inhibitor
filanesib,0,Kinesin inhibitor
filgotinib,0.119842857,JAK inhibitor
fillalbin,-0.3633,Increases arterial blood pressure
finasteride,0.126826667,5-alpha reductase inhibitor
fingolimod,-0.1382375,Immunosuppressant|Sphingosine 1 phosphate receptor agonist
fipexide,0.0706,Psychoactive drug
fipronil,-0.27635,Chloride channel blocker|GABA gated chloride channel blocker
firategrast,0.0776,Integrin inhibitor
fisetin,0,Aurora kinase inhibitor
FIT,0.1419125,Opioid receptor agonist
FK-33-824,0.5269,Opioid receptor agonist
FK-866,-0.3528875,Niacinamide phosphoribosyltransferase inhibitor
FK-888,0.009863636,Tachykinin antagonist
flavanone,0.510514286,11-beta-HSD1 inhibitor
flavokavain-b,-0.5285,Carcinogen
flavoxate,0.31858,Acetylcholine receptor antagonist
flecainide,-0.229966667,Sodium channel inhibitor
florfenicol,1.3911,Protein synthesis inhibitor
floxuridine,-0.027485714,DNA synthesis inhibitor
flubendazole,0.24504,Tubulin inhibitor
fluconazole,-0.00134,Sterol demethylase inhibitor
flucytosine,-0.008283333,Antifungal
fludarabine,-0.3655375,DNA inhibitor
fludarabine-phosphate,-0.043783333,DNA inhibitor|DNA repair enzyme inhibitor|Purine antagonist
fludrocortisone-acetate,0.937671429,Glucocorticoid receptor agonist|Mineralocorticoid receptor agonist
flufenamic-acid,-0.07865,Chloride channel blocker
flumatinib,-0.253727273,Bcr-Abl inhibitor
flumazenil,-0.060818182,Benzodiazepine receptor antagonist
flumequine,0.2719,Bacterial DNA Gyrase inhibitor
flumetasone,0.686575,Glucocorticoid receptor agonist
flunarizine,0.1808,Calcium channel blocker
flunisolide,0.5838,Cytochrome P450 inhibitor
flunixin,0,Prostanoid receptor antagonist
fluocinolone,1.3846,Glucocorticoid receptor agonist
fluocinolone-acetonide,0.8018,Corticosteroid agonist|Glucocorticoid receptor agonist
fluocinonide,-0.0158,Glucocorticoid receptor agonist
fluoropyruvate,-0.181035714,PDK inhibitor
fluorouracil,-0.043725,Thymidylate synthase inhibitor
fluoxetine,0.321477778,Selective serotonin reuptake inhibitor (SSRI)
flupentixol,0.194366667,Dopamine receptor antagonist
fluperlapine,-0.192036364,Serotonin receptor antagonist
fluphenazine,0.21929375,Dopamine receptor antagonist
flupirtine,-0.033928571,Glutamate receptor antagonist
fluprostenol,-0.193518182,Prostanoid receptor agonist
flurandrenolide,1.5183,Glucocorticoid receptor agonist
flurbiprofen,0.205083333,Cyclooxygenase inhibitor
flurofamide,-0.47091,Urease inhibitor
fluspirilene,0.104014286,Dopamine receptor antagonist
flutamide,0.18805625,Androgen receptor antagonist
fluticasone,0.582985714,Glucocorticoid receptor agonist
fluticasone-propionate,0.723925,Glucocorticoid receptor agonist
flutrimazole,0.177977778,Sterol demethylase inhibitor
fluvastatin,0.5144,HMGCR inhibitor
fluvoxamine,-0.070591667,Selective serotonin reuptake inhibitor (SSRI)
folic-acid,0.250325,Folate receptor ligand
foliosidine,0.1372375,Plant alkaloid
fomepizole,-0.797475,Alcohol dehydrogenase inhibitor
fomocaine,-0.17366,Voltage-gated sodium channel blocker
foretinib,0.700754545,VEGFR inhibitor
formestane,-0.187933333,Aromatase inhibitor
formononetin,0.45,Alcohol dehydrogenase inhibitor
formoterol,0.161784615,Adrenergic receptor agonist
forskolin,0.437416667,Adenylyl cyclase activator
fosamprenavir,0.58385,HIV inhibitor
fosfosal,0.1288,Phosphodiesterase inhibitor
fosinopril,0.19432,ACE inhibitor
fostamatinib,0.150963636,Syk inhibitor
FPL-55712,-0.123846154,Leukotriene receptor antagonist
FPL-62064,-0.138742857,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
FPL-64176,0.131891667,Calcium channel activator
FR-122047,-0.221618182,Cyclooxygenase inhibitor
FR-180204,0.10064375,MAP kinase inhibitor
fraxetin,0.0048,Antioxidant
fraxidin,0.06,Carbonic anhydrase inhibitor
FTI-276,-0.384735714,Farnesyltransferase inhibitor
ftorafur,0.382933333,Thymidylate synthase inhibitor
fulvestrant,0.020417647,Estrogen receptor antagonist
fumagillin,0.4122,Methionine aminopeptidase inhibitor
fumonisin-b1,-0.40352,Sphingosine kinase inhibitor
furaltadone,1.2456,Bacterial DNA inhibitor
furazolidone,-1.0924,Bacterial DNA inhibitor
furosemide,0.301054545,Diuretic
fursultiamine,0.1936,Vitamin B
fusaric-acid,-0.247733333,Dopamine receptor antagonist
fusidic-acid,0.4566,Bacterial 30S ribosomal subunit inhibitor
gabapentin,-0.38353,Calcium channel blocker
gabazine,0.147633333,GABA receptor antagonist
gabexate,-0.05325,Serine protease inhibitor
gaboxadol,-0.356183333,GABA receptor agonist
galantamine,0,Acetylcholinesterase inhibitor
galeterone,0,Androgen receptor antagonist
gallamine,-0.0965,Cholinergic receptor antagonist|Acetylcholine receptor antagonist
gallic-acid,0,PPAR receptor agonist|Beta amyloid inhibitor
gallopamil,0.3057,Calcium channel blocker
ganaxolone,0.229175,GABA receptor antagonist
ganciclovir,-0.285733333,DNA inhibitor
ganetespib,-0.22115,HSP inhibitor
ganglioside,-0.00755,Src activator
GANT-58,0.089354545,GLI antagonist
GANT-61,0.64752,GLI antagonist
garcinol,0,Histone N-acetyltransferase inhibitor
gatifloxacin,-0.033366667,Bacterial DNA Gyrase inhibitor
GBR-12783,0.09055,Dopamine receptor antagonist
GBR-12935,0.076775,Dopamine receptor antagonist
GBR-13069,0.345433333,Dopamine receptor antagonist
GDC-0068,-0.150375,AKT inhibitor
GDC-0152,0.0974875,XIAP inhibitor
GDC-0199,0.036113333,BCL inhibitor
GDC-0349,0,PIM inhibitor
GDC-0834,0.16880625,BTK inhibitor
GDC-0879,0.3235,RAF inhibitor
GDC-0941,0.074272222,PI3K inhibitor
GDC-0980,-0.22904,MTOR inhibitor|PI3K inhibitor
gefitinib,0.283790476,EGFR inhibitor
gelsemine,-0.230925,Acetylcholine receptor antagonist|Glycine receptor antagonist
gemcitabine,-0.459533333,Ribonucleoside reductase inhibitor
gemfibrozil,0.019175,Lipoprotein lipase activator
gemifloxacin,-0.48616,Bacterial DNA inhibitor
geniposide,-0.7049,GLP receptor agonist
genistein,-0.119963636,Tyrosine kinase inhibitor
gentamicin,-0.938,Bacterial 30S ribosomal subunit inhibitor
genz-644282,-0.16844,Topoisomerase inhibitor
geranylgeraniol,-0.50883,Farnesyltransferase inhibitor
gestrinone,0.2129,Progesterone receptor antagonist
GGTI-297,0,GGTase inhibitor
GGTI-298,1.286,GGTase inhibitor
gimeracil,0.5361,Dihydropyrimidine dehydrogenase inhibitor
gingerol,-0.166528571,Nitric oxide synthase inhibitor
ginkgolide-a,-0.3577,GABA receptor antagonist
ginkgolide-b,-0.03315,Platelet activating factor receptor antagonist|GABA receptor antagonist|Glycine receptor antagonist|Immunosuppressant|Peptidase inhibitor|Protease inhibitor|Reducing agent
ginsenoside,-0.059111111,Steroid
gitoxigenin,0.249825,Na/K-ATPase inhibitor
givinostat,0.257575,HDAC inhibitor
glafenine,0,DeltaF508-CFTR Correctors
glasdegib,-0.335475,Hedgehog pathway inhibitor
glibenclamide,-0.061031579,ATP channel blocker|Insulin secretagogue|Sulfonylurea
gliclazide,-0.701316667,ATP channel blocker|Insulin secretagogue
glimepiride,-0.34275,Insulin secretagogue
glipizide,-0.311014286,Sulfonylurea
gliquidone,-0.0272,Sulfonylurea
glycitein,0.246977778,TNF inhibitor
glycocholic-acid,0.2467,Cholesterol inhibitor
glycopyrrolate,0.2038125,Acetylcholine receptor antagonist
GNF-2,0.240221053,Bcr-Abl inhibitor
golvatinib,0.076636364,VEGFR inhibitor
goserelin,-0.102025,Luteinizing hormone releasing hormone agonist
goserelin-acetate,-0.32796,Gonadotropin receptor agonist
Gossypetin,0.250033333,DNA inhibitor
gossypol,0.313434783,BCL inhibitor|MCL1 inhibitor
GP-1a,-0.06399,Cannabinoid receptor agonist
GP-2a,-0.6538,Cannabinoid receptor agonist
GR-103691,0.15842,Dopamine receptor antagonist
GR-113808,-0.436233333,Serotonin receptor antagonist
GR-127935,0.216288889,Serotonin receptor antagonist
GR-135531,0.131228571,Melatonin receptor agonist
GR-144053,-0.127888889,Integrin inhibitor
GR-159897,-0.2109625,Tachykinin antagonist
GR-206,-0.5481125,Aryl hydrocarbon receptor ligand
GR-235,0.058283333,Estrogen receptor agonist|FXR antagonist|Progesterone receptor agonist
GR-32191,-0.0477375,Thromboxane receptor antagonist
GR-55562,0.249225,Serotonin receptor antagonist
GR-79236,-0.329922222,Adenosine receptor agonist
GR-89696,-0.6419,Opioid receptor agonist
granisetron,-0.02528,Serotonin receptor antagonist
grazoprevir,-0.7183,HCV inhibitor
griseofulvin,0.000192308,Tubulin inhibitor
GS-39783,-0.12646,GABA receptor antagonist
GS-9973,0.0128,Syk inhibitor
GSK-0660,-0.044128571,PPAR receptor antagonist
GSK-1059615,0.1155,PI3K inhibitor
GSK-1070916,0.356152941,Aurora kinase inhibitor
GSK-1292263,-0.195028571,Glucose dependent insulinotropic receptor agonist
GSK-1838705A,0.325608333,IGF-1 inhibitor
GSK-1904529A,0.057333333,IGF-1 inhibitor
GSK-2110183,0.055328571,AKT inhibitor
GSK-2334470,-0.051638095,PDK inhibitor
GSK-256066,-0.197616667,Phosphodiesterase inhibitor
GSK-2636771,0.3321125,PI3K inhibitor
GSK-269962,0.664585714,Rho associated kinase inhibitor
GSK-2801,0,Bromodomain inhibitor
GSK-2816126,0,Histone lysine methyltransferase inhibitor
GSK-429286A,0.235877273,Rho associated kinase inhibitor
GSK-461364,-0.018436364,PLK inhibitor
GSK-650394,-1.0228,Serum/glucocorticoid regulated kinase inhibitor
GSK-690693,-0.0139,AKT inhibitor
GSK-923295,0.1406,Centromere associated protein inhibitor
GSK-J1,0.315975,Histone demethylase inhibitor
GSK-J2,-0.4586625,Histone demethylase inhibitor
GSK-J4,0.01626,Histone lysine demethylase inhibitor
GTP-14564,0.117955556,FLT3 inhibitor|Tyrosine kinase inhibitor
guaifenesin,0.4018,Expectorant
guanaben-acetate,0.214575,Adrenergic receptor agonist
guanabenz,-0.017975,Adrenergic receptor agonist
guanadrel,0.35132,Adrenergic receptor antagonist
guanethidine,-0.517175,Adrenergic receptor antagonist
guanfacine,-0.052475,Adrenergic receptor agonist
guggulsterone,-0.1196,Estrogen receptor agonist|Cholesterol inhibitor|FXR antagonist|IKK inhibitor|Progesterone receptor agonist|PXR agonist
guvacine,-0.07505,GABA receptor antagonist
GW-0742,-0.182157143,PPAR receptor agonist|Insulin sensitizer
GW-1929,-0.18745,PPAR receptor agonist|Insulin sensitizer
GW-2580,0.5088,CFMS kinase inhibitor
GW-3965,-0.203133333,LXR agonist|ABC transporter expression enhancer
GW-405833,0.185973333,Cannabinoid receptor agonist
GW-4064,0.57085,FXR agonist
GW-501516,-0.291157143,PPAR receptor agonist|Insulin sensitizer
GW-5074,0.441957143,RAF inhibitor|LRRK inhibitor
GW-583340,0.295111111,Receptor tyrosine protein kinase inhibitor|EGFR inhibitor|ERBB2 inhibitor
GW-7647,0,PPAR receptor agonist
GW-788388,0,ALK inhibitor
GW-842166,0.52605,Cannabinoid receptor agonist
GW-843682X,0.1388,PLK inhibitor
GW-9508,0.41253,Fatty acid receptor agonist|Free fatty acid receptor agonist|G protein-coupled receptor agonist
GW-9662,0.2427,PPAR receptor antagonist
GYKI-52466,0.477875,Glutamate receptor antagonist|Kainate receptor antagonist
GZD-824,1.0831,Bcr-Abl inhibitor
H-7,0.006144444,PKA inhibitor
H-8,0.140625,PKA inhibitor
H-89,-0.01506,PKA inhibitor
H-9,0.240866667,PKA inhibitor
HA-1004,-0.063190909,Calcium channel blocker
HA-14-1,-0.627,BCL inhibitor
halcinonide,0.472623077,Glucocorticoid receptor agonist
halofantrine,0.41722,Antimalarial
halometasone,0.90635,Glucocorticoid receptor agonist
haloperidol,0.041576923,Dopamine receptor antagonist
haloprogin,0.9832,Antifungal
harmane,-1.1838,Monoamine oxidase inhibitor
harmine,0,DYRK inhibitor
harpagoside,-0.142666667,Acetylcholinesterase inhibitor
HC-030031,-0.0271,TRPA1 channel blocker
HC-toxin,0.78045,HDAC inhibitor
HDAC1-selective,-0.148611111,HDAC inhibitor
HDAC3-selective,-0.2091,HDAC inhibitor
heliomycin,0,ATP synthase inhibitor|Other antibiotic
heliotrine,0.329157143,Pyrrolizidine alkaloid
helveticoside,0.189942857,Na/K-ATPase inhibitor
hemicholinium-3,-0.4028,Acetylcholine receptor antagonist
heptaminol,0,Vasoconstrictor
heraclenol,0.32354,Vitamin K antagonist
herniarin,-0.2722625,Acetylcholinesterase inhibitor
hesperetin,-0.271033333,ACAT inhibitor
hesperidin,0.0319,Flavanone glycoside
hexachlorophene,0.16766,Potassium channel activator
hexamethonium,0,Cholinergic receptor antagonist
hexamethyleneamiloride,-0.138,Sodium channel inhibitor
hexamethylenebisacetamide,0.322833333,AKT inhibitor|Differentiation inducer|NFKB inhibitor
hexestrol,0.9618,Synthetic estrogen
hexetidine,-1.0284,Anesthetic - local
hexylcaine,0.1576875,Sodium channel inhibitor
hexylresorcinol,-0.2305625,Anesthetic - local
HG-5-113-01,0.193733333,Protein kinase inhibitor
HG-5-88-01,-0.1726,Protein kinase inhibitor
HG-6-64-01,0.47062,RAF inhibitor
hinokitiol,-0.061777778,Tyrosinase inhibitor
hippeastrine,0.349,Plant alkaloid
hispidin,-0.248866667,PKC inhibitor
histamine,-0.101933333,Histamine receptor agonist
HK-CB19,0.07645,CDC inhibitor
HLI-373,0.083678571,MDM inhibitor
HMN-214,0.016304762,PLK inhibitor
HNHA,-0.28675,HDAC inhibitor
HO-013,-0.048344444,PPAR receptor agonist
homatropine,0.655866667,Acetylcholine receptor antagonist
homochlorcyclizine,-0.0478,Antihistamine
homosalate,0.029228571,HSP inducer
homoveratrylamine,-0.473285714,Dopamine analog
honokiol,0.29271,AKT inhibitor
HTMT,0.0989,Histamine receptor agonist
HU-211,-0.19272,Glutamate receptor antagonist
hycanthone,0.0077,RNA synthesis inhibitor
hydrastine,0.374828571,Tyrosine hydroxylase inhibitor
hydrastinine,0.158375,Haemostatic agent
hydrochlorothiazide,-0.245333333,Thiazide diuretic
hydrocortisone,0.346585714,Glucocorticoid receptor agonist
hydrocortisone-acetate,0.548571429,Corticosteroid agonist|Glucocorticoid receptor agonist
hydrocortisone-hemisuccinate,0.44618,Glucocorticoid receptor agonist
hydrocortisone-phosphate,0.744428571,Glucocorticoid receptor agonist
hydrocortisone-valerate,0.77064,Corticosteroid agonist|Glucocorticoid receptor agonist
hydrocotarnine,0.137716667,Opioid receptor antagonist
hydroflumethiazide,-0.051425,Sodium channel inhibitor
hydroquinidine,-0.132788889,Antiarrhythmic
hydroquinine,-0.008866667,Antiarrhythmic
hydroxychloroquine,-0.089781818,Antimalarial
