pert_iname,norm_cs,moa
FGIN-1-27,0.131566667,Inositol monophosphatase inhibitor
FGIN-1-43,0.127242857,Benzodiazepine receptor agonist
FH-535,1.3138,PPAR receptor antagonist
fiacitabine,-0.00258,DNA inhibitor
fidarestat,-0.31365,Aldose reductase inhibitor
fidaxomicin,-0.2108,RNA polymerase inhibitor
filanesib,0,Kinesin inhibitor
filgotinib,-0.154714286,JAK inhibitor
fillalbin,0.015877778,Increases arterial blood pressure
finasteride,-0.191686667,5-alpha reductase inhibitor
fingolimod,0.3525625,Immunosuppressant|Sphingosine 1 phosphate receptor agonist
fipexide,-0.5545,Psychoactive drug
fipronil,-0.08171,Chloride channel blocker|GABA gated chloride channel blocker
firategrast,-0.152616667,Integrin inhibitor
fisetin,-1.3138,Aurora kinase inhibitor
FIT,0.8896,Opioid receptor agonist
FK-33-824,-0.5274,Opioid receptor agonist
FK-866,-0.0966875,Niacinamide phosphoribosyltransferase inhibitor
FK-888,0.361763636,Tachykinin antagonist
flavanone,0.149385714,11-beta-HSD1 inhibitor
flavokavain-b,-0.018116667,Carcinogen
flavoxate,0.25034,Acetylcholine receptor antagonist
flecainide,0.145255556,Sodium channel inhibitor
florfenicol,0,Protein synthesis inhibitor
floxuridine,0.36315,DNA synthesis inhibitor
flubendazole,0.27672,Tubulin inhibitor
fluconazole,-0.38384,Sterol demethylase inhibitor
flucytosine,-0.184816667,Antifungal
fludarabine,0.133275,DNA inhibitor
fludarabine-phosphate,-0.007325,DNA inhibitor|DNA repair enzyme inhibitor|Purine antagonist
fludrocortisone-acetate,0.349285714,Glucocorticoid receptor agonist|Mineralocorticoid receptor agonist
flufenamic-acid,0.1983,Chloride channel blocker
flumatinib,0.269045455,Bcr-Abl inhibitor
flumazenil,-0.097654545,Benzodiazepine receptor antagonist
flumequine,-0.479433333,Bacterial DNA Gyrase inhibitor
flumetasone,0.10303125,Glucocorticoid receptor agonist
flunarizine,-0.122544444,Calcium channel blocker
flunisolide,0.3509,Cytochrome P450 inhibitor
flunixin,0,Prostanoid receptor antagonist
fluocinolone,1.4791,Glucocorticoid receptor agonist
fluocinolone-acetonide,-0.01514,Corticosteroid agonist|Glucocorticoid receptor agonist
fluocinonide,-0.06042,Glucocorticoid receptor agonist
fluoropyruvate,-0.322507143,PDK inhibitor
fluorouracil,-0.1265625,Thymidylate synthase inhibitor
fluoxetine,0.349477778,Selective serotonin reuptake inhibitor (SSRI)
flupentixol,0.549911111,Dopamine receptor antagonist
fluperlapine,0.224472727,Serotonin receptor antagonist
fluphenazine,0.64500625,Dopamine receptor antagonist
flupirtine,-0.074357143,Glutamate receptor antagonist
fluprostenol,-0.170745455,Prostanoid receptor agonist
flurandrenolide,-0.0957,Glucocorticoid receptor agonist
flurbiprofen,0.610683333,Cyclooxygenase inhibitor
flurofamide,-0.00359,Urease inhibitor
fluspirilene,0.434821429,Dopamine receptor antagonist
flutamide,-0.3295375,Androgen receptor antagonist
fluticasone,-0.226142857,Glucocorticoid receptor agonist
fluticasone-propionate,0.2792,Glucocorticoid receptor agonist
flutrimazole,0.009488889,Sterol demethylase inhibitor
fluvastatin,1.5487,HMGCR inhibitor
fluvoxamine,-0.063758333,Selective serotonin reuptake inhibitor (SSRI)
folic-acid,0.17215,Folate receptor ligand
foliosidine,-0.3467375,Plant alkaloid
fomepizole,0.10235,Alcohol dehydrogenase inhibitor
fomocaine,0.27386,Voltage-gated sodium channel blocker
foretinib,0.733327273,VEGFR inhibitor
formestane,0.294166667,Aromatase inhibitor
formononetin,-0.4563,Alcohol dehydrogenase inhibitor
formoterol,0.280992308,Adrenergic receptor agonist
forskolin,-0.043666667,Adenylyl cyclase activator
fosamprenavir,-0.5731,HIV inhibitor
fosfosal,0.5079,Phosphodiesterase inhibitor
fosinopril,-0.38322,ACE inhibitor
fostamatinib,0.4098,Syk inhibitor
FPL-55712,0.121915385,Leukotriene receptor antagonist
FPL-62064,-0.283342857,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
FPL-64176,-0.137258333,Calcium channel activator
FR-122047,0.066136364,Cyclooxygenase inhibitor
FR-180204,-0.30435,MAP kinase inhibitor
fraxetin,-0.176114286,Antioxidant
fraxidin,0.1502,Carbonic anhydrase inhibitor
FTI-276,0.023221429,Farnesyltransferase inhibitor
ftorafur,0.273216667,Thymidylate synthase inhibitor
fulvestrant,0.275847059,Estrogen receptor antagonist
fumagillin,0,Methionine aminopeptidase inhibitor
fumonisin-b1,0.11563,Sphingosine kinase inhibitor
furaltadone,0,Bacterial DNA inhibitor
furazolidone,-1.4509,Bacterial DNA inhibitor
furosemide,-0.181145455,Diuretic
fursultiamine,-0.351216667,Vitamin B
fusaric-acid,-0.1451,Dopamine receptor antagonist
fusidic-acid,-0.6323,Bacterial 30S ribosomal subunit inhibitor
gabapentin,0.32998,Calcium channel blocker
gabazine,-0.619333333,GABA receptor antagonist
gabexate,0.02985,Serine protease inhibitor
gaboxadol,0.418733333,GABA receptor agonist
galantamine,-0.19366,Acetylcholinesterase inhibitor
galeterone,-0.559425,Androgen receptor antagonist
gallamine,0,Cholinergic receptor antagonist|Acetylcholine receptor antagonist
gallic-acid,0,PPAR receptor agonist|Beta amyloid inhibitor
gallopamil,-0.495366667,Calcium channel blocker
ganaxolone,-0.053625,GABA receptor antagonist
ganciclovir,-0.2091,DNA inhibitor
ganetespib,0.83195,HSP inhibitor
ganglioside,-0.4992625,Src activator
GANT-58,-0.183145455,GLI antagonist
GANT-61,0.66288,GLI antagonist
garcinol,-1.2895,Histone N-acetyltransferase inhibitor
gatifloxacin,0.243966667,Bacterial DNA Gyrase inhibitor
GBR-12783,0.0804625,Dopamine receptor antagonist
GBR-12935,0.286,Dopamine receptor antagonist
GBR-13069,0.102866667,Dopamine receptor antagonist
GDC-0068,0.046589286,AKT inhibitor
GDC-0152,-0.8785875,XIAP inhibitor
GDC-0199,0.28758,BCL inhibitor
GDC-0349,0.58316,PIM inhibitor
GDC-0834,0.1582,BTK inhibitor
GDC-0879,-0.279493333,RAF inhibitor
GDC-0941,0.671677778,PI3K inhibitor
GDC-0980,0.48114,MTOR inhibitor|PI3K inhibitor
gefitinib,0.53632381,EGFR inhibitor
gelsemine,-0.475975,Acetylcholine receptor antagonist|Glycine receptor antagonist
gemcitabine,0.593508333,Ribonucleoside reductase inhibitor
gemfibrozil,-0.2169375,Lipoprotein lipase activator
gemifloxacin,0.1301,Bacterial DNA inhibitor
geniposide,-0.7646,GLP receptor agonist
genistein,0.355236364,Tyrosine kinase inhibitor
gentamicin,0.7647,Bacterial 30S ribosomal subunit inhibitor
genz-644282,0.09276,Topoisomerase inhibitor
geranylgeraniol,-0.08762,Farnesyltransferase inhibitor
gestrinone,-0.1145375,Progesterone receptor antagonist
GGTI-297,0,GGTase inhibitor
GGTI-298,0,GGTase inhibitor
gimeracil,0.664025,Dihydropyrimidine dehydrogenase inhibitor
gingerol,-1.133071429,Nitric oxide synthase inhibitor
ginkgolide-a,-0.0129,GABA receptor antagonist
ginkgolide-b,-0.13435,Platelet activating factor receptor antagonist|GABA receptor antagonist|Glycine receptor antagonist|Immunosuppressant|Peptidase inhibitor|Protease inhibitor|Reducing agent
ginsenoside,-0.037766667,Steroid
gitoxigenin,-0.609675,Na/K-ATPase inhibitor
givinostat,0.4035875,HDAC inhibitor
glafenine,0.31162,DeltaF508-CFTR Correctors
glasdegib,0.44675,Hedgehog pathway inhibitor
glibenclamide,-0.045868421,ATP channel blocker|Insulin secretagogue|Sulfonylurea
gliclazide,0.539916667,ATP channel blocker|Insulin secretagogue
glimepiride,-0.481683333,Insulin secretagogue
glipizide,-0.400857143,Sulfonylurea
gliquidone,-0.10709,Sulfonylurea
glycitein,-0.492966667,TNF inhibitor
glycocholic-acid,0.468825,Cholesterol inhibitor
glycopyrrolate,-0.144225,Acetylcholine receptor antagonist
GNF-2,-0.113068421,Bcr-Abl inhibitor
golvatinib,0.840081818,VEGFR inhibitor
goserelin,-0.3324,Luteinizing hormone releasing hormone agonist
goserelin-acetate,0.35672,Gonadotropin receptor agonist
Gossypetin,-0.295766667,DNA inhibitor
gossypol,0.086578261,BCL inhibitor|MCL1 inhibitor
GP-1a,0.4175,Cannabinoid receptor agonist
GP-2a,-0.515744444,Cannabinoid receptor agonist
GR-103691,-0.35146,Dopamine receptor antagonist
GR-113808,0.381833333,Serotonin receptor antagonist
GR-127935,0.778788889,Serotonin receptor antagonist
GR-135531,-0.163442857,Melatonin receptor agonist
GR-144053,-0.261188889,Integrin inhibitor
GR-159897,0.56575,Tachykinin antagonist
GR-206,-0.42265,Aryl hydrocarbon receptor ligand
GR-235,-0.00245,Estrogen receptor agonist|FXR antagonist|Progesterone receptor agonist
GR-32191,-0.1722625,Thromboxane receptor antagonist
GR-55562,0.109325,Serotonin receptor antagonist
GR-79236,-0.304966667,Adenosine receptor agonist
GR-89696,0.06775,Opioid receptor agonist
granisetron,-0.17414,Serotonin receptor antagonist
grazoprevir,-0.1735,HCV inhibitor
griseofulvin,-0.014438462,Tubulin inhibitor
GS-39783,-0.21311,GABA receptor antagonist
GS-9973,-0.290271429,Syk inhibitor
GSK-0660,0.310342857,PPAR receptor antagonist
GSK-1059615,0.993244444,PI3K inhibitor
GSK-1070916,0.609523529,Aurora kinase inhibitor
GSK-1292263,0.141628571,Glucose dependent insulinotropic receptor agonist
GSK-1838705A,-0.607583333,IGF-1 inhibitor
GSK-1904529A,0.35092,IGF-1 inhibitor
GSK-2110183,0.465935714,AKT inhibitor
GSK-2334470,-0.180371429,PDK inhibitor
GSK-256066,-0.162266667,Phosphodiesterase inhibitor
GSK-2636771,-0.4333875,PI3K inhibitor
GSK-269962,0.529857143,Rho associated kinase inhibitor
GSK-2801,0,Bromodomain inhibitor
GSK-2816126,0.37265,Histone lysine methyltransferase inhibitor
GSK-429286A,0.430213636,Rho associated kinase inhibitor
GSK-461364,0.050163636,PLK inhibitor
GSK-650394,-0.914,Serum/glucocorticoid regulated kinase inhibitor
GSK-690693,-0.1256375,AKT inhibitor
GSK-923295,0.16635,Centromere associated protein inhibitor
GSK-J1,-0.05235,Histone demethylase inhibitor
GSK-J2,-0.06985625,Histone demethylase inhibitor
GSK-J4,0.077573333,Histone lysine demethylase inhibitor
GTP-14564,0.203288889,FLT3 inhibitor|Tyrosine kinase inhibitor
guaifenesin,0.1681,Expectorant
guanaben-acetate,0.0252,Adrenergic receptor agonist
guanabenz,-0.066825,Adrenergic receptor agonist
guanadrel,-0.23094,Adrenergic receptor antagonist
guanethidine,0.263525,Adrenergic receptor antagonist
guanfacine,0.2854,Adrenergic receptor agonist
guggulsterone,-0.2534,Estrogen receptor agonist|Cholesterol inhibitor|FXR antagonist|IKK inhibitor|Progesterone receptor agonist|PXR agonist
guvacine,0.4624,GABA receptor antagonist
GW-0742,0.286142857,PPAR receptor agonist|Insulin sensitizer
GW-1929,-0.18725,PPAR receptor agonist|Insulin sensitizer
GW-2580,-1.0411,CFMS kinase inhibitor
GW-3965,-0.020966667,LXR agonist|ABC transporter expression enhancer
GW-405833,0.333266667,Cannabinoid receptor agonist
GW-4064,0,FXR agonist
GW-501516,-0.370371429,PPAR receptor agonist|Insulin sensitizer
GW-5074,0.154514286,RAF inhibitor|LRRK inhibitor
GW-583340,0.207755556,Receptor tyrosine protein kinase inhibitor|EGFR inhibitor|ERBB2 inhibitor
GW-7647,-0.299525,PPAR receptor agonist
GW-788388,0,ALK inhibitor
GW-842166,-0.337366667,Cannabinoid receptor agonist
GW-843682X,0.145978571,PLK inhibitor
GW-9508,-0.01089,Fatty acid receptor agonist|Free fatty acid receptor agonist|G protein-coupled receptor agonist
GW-9662,0.0219875,PPAR receptor antagonist
GYKI-52466,0.00165,Glutamate receptor antagonist|Kainate receptor antagonist
GZD-824,0,Bcr-Abl inhibitor
H-7,-0.348666667,PKA inhibitor
H-8,-0.3333375,PKA inhibitor
H-89,0.36847,PKA inhibitor
H-9,-0.1411,PKA inhibitor
HA-1004,0.637672727,Calcium channel blocker
HA-14-1,0,BCL inhibitor
halcinonide,0.3836,Glucocorticoid receptor agonist
halofantrine,0.53214,Antimalarial
halometasone,0.3065,Glucocorticoid receptor agonist
haloperidol,0.647184615,Dopamine receptor antagonist
haloprogin,0,Antifungal
harmane,0,Monoamine oxidase inhibitor
harmine,-0.563433333,DYRK inhibitor
harpagoside,0.056316667,Acetylcholinesterase inhibitor
HC-030031,-0.1803125,TRPA1 channel blocker
HC-toxin,1.351075,HDAC inhibitor
HDAC1-selective,0.126255556,HDAC inhibitor
HDAC3-selective,-0.20104,HDAC inhibitor
heliomycin,0.32875,ATP synthase inhibitor|Other antibiotic
heliotrine,-0.243342857,Pyrrolizidine alkaloid
helveticoside,-0.639328571,Na/K-ATPase inhibitor
hemicholinium-3,0.72835,Acetylcholine receptor antagonist
heptaminol,0,Vasoconstrictor
heraclenol,0.20106,Vitamin K antagonist
herniarin,0.57795,Acetylcholinesterase inhibitor
hesperetin,0.257333333,ACAT inhibitor
hesperidin,0.041116667,Flavanone glycoside
hexachlorophene,0.16242,Potassium channel activator
hexamethonium,-0.5981,Cholinergic receptor antagonist
hexamethyleneamiloride,-0.48385,Sodium channel inhibitor
hexamethylenebisacetamide,-0.220783333,AKT inhibitor|Differentiation inducer|NFKB inhibitor
hexestrol,0,Synthetic estrogen
hexetidine,0,Anesthetic - local
hexylcaine,0.315225,Sodium channel inhibitor
hexylresorcinol,0.439575,Anesthetic - local
HG-5-113-01,0.15525,Protein kinase inhibitor
HG-5-88-01,0.98472,Protein kinase inhibitor
HG-6-64-01,0.7499,RAF inhibitor
hinokitiol,0.100533333,Tyrosinase inhibitor
hippeastrine,-0.2818625,Plant alkaloid
hispidin,0.607666667,PKC inhibitor
histamine,-0.1319,Histamine receptor agonist
HK-CB19,0,CDC inhibitor
HLI-373,-0.132771429,MDM inhibitor
HMN-214,-0.144128571,PLK inhibitor
HNHA,0.4278,HDAC inhibitor
HO-013,-0.1644,PPAR receptor agonist
homatropine,0.17085,Acetylcholine receptor antagonist
homochlorcyclizine,-0.2468,Antihistamine
homosalate,0.144428571,HSP inducer
homoveratrylamine,-0.097171429,Dopamine analog
honokiol,-0.1864,AKT inhibitor
HTMT,-0.099755556,Histamine receptor agonist
HU-211,-0.7363,Glutamate receptor antagonist
hycanthone,0.5436,RNA synthesis inhibitor
hydrastine,-0.256314286,Tyrosine hydroxylase inhibitor
hydrastinine,0.095825,Haemostatic agent
hydrochlorothiazide,0.318566667,Thiazide diuretic
hydrocortisone,0.1307,Glucocorticoid receptor agonist
hydrocortisone-acetate,0.545885714,Corticosteroid agonist|Glucocorticoid receptor agonist
hydrocortisone-hemisuccinate,0.95652,Glucocorticoid receptor agonist
hydrocortisone-phosphate,0.263914286,Glucocorticoid receptor agonist
hydrocortisone-valerate,0.12158,Corticosteroid agonist|Glucocorticoid receptor agonist
hydrocotarnine,-0.4537,Opioid receptor antagonist
hydroflumethiazide,-0.1612625,Sodium channel inhibitor
hydroquinidine,0.133211111,Antiarrhythmic
hydroquinine,0.225433333,Antiarrhythmic
hydroxychloroquine,-0.287990909,Antimalarial
hydroxyfasudil,-0.163066667,Rho associated kinase inhibitor
hydroxyprogesterone-caproate,1.0057,Progesterone receptor agonist
hydroxytyrosol,0.8137,HIV inhibitor
hydroxyurea,0.106185714,Ribonucleoside reductase inhibitor
hydroxyzine,0.013633333,Antihistamine
hymecromone,-0.132045455,Monoamine oxidase inhibitor
hyoscyamine,0.235063636,Acetylcholine receptor antagonist
hyperforin,0.003116667,Cyclooxygenase inhibitor|Dopamine uptake inhibitor|Interleukin inhibitor|Lipoxygenase inhibitor|Serotonin reuptake inhibitor
hypericin,0.598511111,Tyrosine kinase inhibitor
hyperoside,0.41785,Glucosidase inhibitor
hypoestoxide,-0.13795,IKK inhibitor
hypoxanthine,-0.259133333,PARP inhibitor
I-BET-151,0.7359875,Bromodomain inhibitor
I-BET-762,0.702333333,Bromodomain inhibitor
I-BRD9,0,Bromodomain inhibitor
I-CBP112,0.071842857,Bromodomain inhibitor
I-OMe-AG-538,-0.127657143,IGF-1 inhibitor
IAA-94,-0.252388889,Chloride channel blocker
IB-MECA,0.0871,Adenosine receptor agonist
ibandronic-acid,0,Bone resorption inhibitor
IBC-293,0.372971429,Hydroxycarboxylic acid receptor agonist
ibrutinib,0.327677778,BTK inhibitor
ibudilast,-0.2721,Phosphodiesterase inhibitor|Leukotriene receptor antagonist
ibuprofen,-0.61565,Cyclooxygenase inhibitor
ibutamoren,0.132054545,Growth hormone secretagogue receptor agonist
ibutilide,0.240325,Potassium channel antagonist
IC-261,-0.0032625,Casein kinase inhibitor
icariin,0.3094,Phosphodiesterase inhibitor
ICG-001,0.9188,Beta catenin inhibitor
ICI-162846,-0.261433333,Histamine receptor antagonist
ICI-192605,-0.244918182,Thromboxane receptor antagonist
ICI-199441,0.553375,Opioid receptor agonist
ICI-204448,-0.152785714,Opioid receptor agonist
ICI-63197,-0.69372,Phosphodiesterase inhibitor
ICI-89406,0.229457143,Adrenergic receptor antagonist
icilin,0.113755556,TRPV agonist
icosapent,0.174128571,Platelet aggregation inhibitor
idalopirdine,0.4012,Serotonin receptor antagonist
idarubicin,-0.13511875,Topoisomerase inhibitor
idazoxan,-0.9841,Adrenergic receptor antagonist
idebenone,0.65525,Calcium channel blocker
idelalisib,-0.087614286,PI3K inhibitor
idoxuridin,0.099144444,DNA synthesis inhibitor
idoxuridine,0,DNA inhibitor
ifenprodil,0.3666625,Adrenergic receptor antagonist|Glutamate receptor antagonist
ifosfamide,0.2655,DNA alkylating agent
iguratimod,0,Cyclooxygenase inhibitor|NFKB inhibitor
III606050,0.139566667,Cytochrome P450 inhibitor
IKK-16,0.61763125,IKK inhibitor
ilomastat,-0.124778571,Matrix metalloprotease inhibitor
iloperidone,-0.2121625,Dopamine receptor antagonist|Serotonin receptor antagonist
iloprost,-0.4514375,Platelet aggregation inhibitor|Prostanoid receptor agonist
IM-12,1.1073,GSK inhibitor
imatinib,0.056085185,PDGFR inhibitor|Bcr-Abl inhibitor|KIT inhibitor
imexon,-0.108922222,Apoptosis stimulant|Ribonucleoside reductase inhibitor
imidapril,1.1999,ACE inhibitor
imidazolidinyl-urea,0,Antibiotic
imiloxan,-0.37735,Adrenergic receptor antagonist
imipramine,0.247442857,Norepinephrine inhibitor|Serotonin reuptake inhibitor
imiquimod,-0.553715385,Interferon inducer|TLR agonist
immepip,0.126575,Histamine receptor agonist
immethridine,-0.262775,Histamine receptor agonist
imperatorin,-0.125333333,CDK inhibitor
importazole,-0.201772727,Importin inhibitor
INCA-6,0.127814286,Calcineurin inhibitor
indacaterol,0.6186,Adrenergic receptor agonist
indapamide,0.154781818,Thiazide diuretic
indatraline,0.589883333,Norepinephrine inhibitor
indibulin,0.187511111,Tubulin inhibitor
indinavir,-0.37285,HIV inhibitor
indiplon,0.53822,Benzodiazepine receptor agonist|GABA receptor agonist
indirubin,0.072,CDK inhibitor|GSK inhibitor
indobufen,0.206025,Cyclooxygenase inhibitor|Platelet aggregation inhibitor
indolophenanthridine,0.547355556,Dopamine receptor agonist
indometacin,0.1379,Cyclooxygenase inhibitor
indoprofen,0.1465,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
indoramin,0.135066667,Adrenergic receptor antagonist
