"","pert_iname","norm_cs","moa"
"1206","diclofenamide",0.460983333333333,"Carbonic anhydrase inhibitor"
"1207","diclofensine",-0.17364,"Dopamine receptor antagonist"
"1208","dicloxacillin",-0.383522222222222,"Bacterial cell wall synthesis inhibitor"
"1209","dicoumarol",0.123857142857143,"NADPH inhibitor"
"1210","dictamnine",0.2195,"Furoquinoline alkaloid"
"1211","dicyclohexylurea",0.527625,"Epoxide hydolase inhibitor"
"1212","dicycloverine",0.235675,"Acetylcholine receptor antagonist"
"1213","didanosine",0.30972,"Nucleoside reverse transcriptase inhibitor"
"1214","dideoxyadenosine",0.69712,"Nucleoside reverse transcriptase inhibitor"
"1215","dieldrin",-0.639966666666667,"Enhancer of synaptic activity"
"1216","dienestrol",0.253855555555556,"Estrogen receptor agonist"
"1217","dienogest",0.0362727272727273,"Progesterone receptor agonist"
"1218","diethylcarbamazine",-0.0461636363636364,"Lipoxygenase inhibitor"
"1219","diethyltoluamide",0.0276375,"DEET, activator of fly antenna ionotropic receptor IR40a"
"1220","diflorasone",1.0098,"Glucocorticoid receptor agonist"
"1221","diflunisal",0.1011,"Prostanoid receptor antagonist"
"1222","digitoxigenin",-0.0446,"Na/K-ATPase inhibitor"
"1223","digitoxin",-0.5661,"Na/K-ATPase inhibitor"
"1224","digoxigenin",-0.427557142857143,"Na/K-ATPase inhibitor"
"1225","digoxin",-0.772164705882353,"Na/K-ATPase inhibitor"
"1226","dihydrexidine",-0.1259,"Dopamine receptor agonist"
"1227","dihydrocapsaicin",-0.8153,"TRPV agonist"
"1228","dihydrodeoxygedunin",0.112633333333333,"Growth factor receptor activator"
"1229","dihydrosamidin",-0.556075,"Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist"
"1230","dihydroxyphenylglycine",0.2657,"Glutamate receptor agonist"
"1231","dilazep",0.388611111111111,"Adenosine receptor antagonist"
"1232","diloxanide",-0.0602,"Protein synthesis inhibitor"
"1233","diltiazem",0.157333333333333,"Calcium channel blocker"
"1234","dimaprit",0,"Histamine receptor agonist"
"1235","dimenhydrinate",0,"Histamine receptor antagonist"
"1236","dimercaptosuccinic-acid",0.0197666666666667,"Chelating agent"
"1237","dimesna",0,"Tubulin inhibitor"
"1238","dimethyl-fumarate",0.023825,"NRF2 activator|KEAP1 ligand|NFKB inhibitor"
"1239","dimetridazole",0,"Bacterial DNA inhibitor"
"1240","diminazene-aceturate",-0.18062,"ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor"
"1241","dimpylate",-0.315233333333333,"Acetylcholinesterase inhibitor"
"1242","dinaciclib",-0.478091666666667,"CDK inhibitor"
"1243","dinoprost",-0.182183333333333,"Prostacyclin analog"
"1244","dinoprostone",-0.206444444444444,"Prostanoid receptor agonist"
"1245","dioscin",0,"Apoptosis stimulant"
"1246","diosmin",0.37076,"Aryl hydrocarbon receptor agonist|Capillary stabilizing agent"
"1247","dioxybenzone",-0.0273625,"Topical sunscreen agent"
"1248","diperodon",0,"Anesthetic - local"
"1249","diphemanil",0.0140428571428571,"Acetylcholine receptor antagonist"
"1250","diphencyprone",-0.0393333333333334,"Immunostimulant"
"1251","diphenhydramine",0,"Histamine receptor antagonist"
"1252","diphenidol",0.469,"Acetylcholine receptor agonist"
"1253","diphenoxylate",-0.15605,"Opioid receptor agonist"
"1254","diphenyleneiodonium",-0.0145333333333334,"Nitric oxide synthase inhibitor"
"1255","diphenylpyraline",0.274925,"Dopamine receptor antagonist"
"1256","dipivefrine",-0.474366666666667,"Adrenergic receptor agonist"
"1257","dipraglurant",-0.1213625,"Glutamate receptor antagonist"
"1258","dipropyl-5ct",-0.28345,"Serotonin receptor agonist"
"1259","dipropyl-dopamine",-0.3084,"Dopamine receptor agonist"
"1260","diprotin-a",0.407175,"Dipeptidyl peptidase inhibitor"
"1261","dipyridamole",-0.04772,"Phosphodiesterase inhibitor"
"1262","dirithromycin",0,"Bacterial 50S ribosomal subunit inhibitor"
"1263","disopyramide",-0.2605,"Sodium channel inhibitor"
"1264","disulfiram",-0.5841875,"Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist"
"1265","ditolylguanidine",-0.460666666666667,"Sigma receptor agonist"
"1266","DL-PDMP",0.588993333333333,"Glucosyltransferase inhibitor"
"1267","DMAB-anabaseine",0.328044444444444,"Adrenergic receptor agonist"
"1268","DMBI",0.219914285714286,"PDGFR inhibitor|VEGFR inhibitor"
"1269","DMH1",0,"ALK inhibitor"
"1270","DMP-543",0.00329999999999998,"Acetylcholine receptor agonist"
"1271","DMP-777",-0.281081818181818,"Elastase inhibitor"
"1272","dobutamine",-0.27153,"Adrenergic receptor agonist"
"1273","docetaxel",-0.07919375,"Tubulin inhibitor"
"1274","doconexent",-0.149845454545455,"PPAR receptor agonist"
"1275","docosatrienoic-acid",0.1759,"LTB4 inhibitor"
"1276","dofequidar",-0.1442875,"MRP inhibitor|P-glycoprotein inhibitor"
"1277","dofetilide",-0.5759,"Potassium channel antagonist"
"1278","dolasetron",0.104414285714286,"Serotonin receptor antagonist"
"1279","dolastatin-10",-0.7616,"Tubulin inhibitor|Immunostimulant"
"1280","dolutegravir",-0.267375,"HIV inhibitor"
"1281","domperidone",-0.10905,"Dopamine receptor antagonist"
"1282","donepezil",0.0859083333333333,"Acetylcholinesterase inhibitor"
"1283","donitriptan",0.1468,"Serotonin receptor agonist"
"1284","dopamine",-0.3124125,"Dopamine receptor agonist"
"1285","doramapimod",-0.453170588235294,"P38 MAPK inhibitor"
"1286","dorsomorphin",0.44378125,"AMPK inhibitor"
"1287","dorzolamide",0.177211111111111,"Carbonic anhydrase inhibitor"
"1288","dosulepin",0.189377777777778,"Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant"
"1289","dovitinib",0.320035714285714,"EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"1290","doxapram",-0.43214,"Potassium channel antagonist"
"1291","doxazosin",-0.33352,"Adrenergic receptor antagonist"
"1292","doxepin",0.248241666666667,"Histamine receptor antagonist"
"1293","doxifluridine",-0.0942222222222222,"Thymidylate synthase inhibitor"
"1294","doxofylline",0.094,"Adenosine receptor antagonist"
"1295","doxorubicin",0.326268181818182,"Topoisomerase inhibitor"
"1296","doxycycline",-0.429385714285714,"Bacterial 30S ribosomal subunit inhibitor"
"1297","doxylamine",0.108528571428571,"Histamine receptor antagonist"
"1298","DPCPX",0.27998,"Adenosine receptor antagonist"
"1299","DPI-201106",-0.127027272727273,"Sodium channel activator"
"1300","dpn",0.3039125,"Estrogen receptor agonist"
"1301","DPO-1",-0.0664375,"Potassium channel antagonist"
"1302","DPPE",0.283442857142857,"Histamine receptor antagonist"
"1303","DR-2313",-0.0289857142857143,"PARP inhibitor"
"1304","dronedarone",0,"Adrenergic receptor antagonist"
"1305","droperidol",-0.0995714285714286,"Dopamine receptor antagonist"
"1306","dropropizine",0,"Antitussive"
"1307","drospirenone",0.0476,"Mineralocorticoid receptor antagonist"
"1308","drotaverine",1.22845,"Phosphodiesterase inhibitor"
"1309","droxidopa",-0.8671,"Norepinephrine inhibitor"
"1310","droxinostat",0.1159125,"HDAC inhibitor"
"1311","DU-728",-0.452675,"Structural glycoprotein antagonist"
"1312","dubinidine",0.01472,"Antiepileptic"
"1313","duloxetine",0.350326666666667,"Norepinephrine inhibitor|Serotonin reuptake inhibitor"
"1314","DUP-697",-0.165416666666667,"Cyclooxygenase inhibitor"
"1315","dutasteride",-0.40405,"5-alpha reductase inhibitor"
"1316","DY-131",-0.272785714285714,"Estrogen receptor agonist"
"1317","dyclonine",0.1021,"Sodium channel inhibitor"
"1318","dydrogesterone",-0.2553,"Progesterone receptor agonist"
"1319","dynasore",0,"Dynamin inhibitor"
"1320","dyphylline",0.48735,"Adenosine receptor antagonist|Phosphodiesterase inhibitor"
"1321","E-2012",-0.7399,"Gamma secretase inhibitor"
"1322","E-4031",-0.0341857142857143,"Potassium channel antagonist"
"1323","E-7438",0.2516375,"Histone lysine methyltransferase inhibitor"
"1324","E-7449",0.69975,"PARP inhibitor"
"1325","ebelactone-b",-0.2327125,"Lipase inhibitor"
"1326","EBPC",-0.437985714285714,"Aldose reductase inhibitor"
"1327","ebselen",-0.220475,"Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor"
"1328","ecabet",0.65226,"Gastrin inhibitor|Urease inhibitor"
"1329","econazole",0.01995625,"Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor"
"1330","ecopipam",0.0421333333333333,"Dopamine receptor antagonist"
"1331","edaravone",-0.10883125,"Nootropic agent"
"1332","edoxaban",-0.019075,"Coagulation factor inhibitor"
"1333","edoxudine",-0.00395000000000001,"DNA inhibitor"
"1334","edrophonium",0.07825,"Acetylcholinesterase inhibitor"
"1335","efaproxiral",-0.268383333333333,"Haemoglobin oxygen release stimulant"
"1336","efatutazone",0.67384,"PPAR receptor agonist"
"1337","efavirenz",0.15004,"HIV inhibitor"
"1338","eflornithine",0.0199166666666667,"Ornithine decarboxylase inhibitor"
"1339","EGF-816",1.28515,"EGFR inhibitor"
"1340","EHNA",-0.11894,"Adenosine deaminase inhibitor"
"1341","EI-231",-0.3648625,"Casein kinase inhibitor"
"1342","EI-247",0.00920000000000001,"IGF-1 inhibitor"
"1343","EI-273",0.451385714285714,"PKC inhibitor"
"1344","EI1",-0.13305,"Histone lysine methyltransferase inhibitor"
"1345","eicosatetraynoic-acid",-0.2890875,"Cyclooxygenase inhibitor|Lipoxygenase inhibitor"
"1346","eicosatrienoic-acid",-0.0108666666666667,"Vasodilator"
"1347","elacridar",0.05854,"P-glycoprotein inhibitor"
"1348","elesclomol",0.194828571428571,"Oxidizing agent"
"1349","eliprodil",0.1059625,"Glutamate receptor antagonist"
"1350","ellagic-acid",0.0908888888888889,"Glutathione transferase inhibitor|Aldose reductase inhibitor|Beta secretase inhibitor|HCV inhibitor|HIV inhibitor|Quorum sensing signaling modulator|Reverse transcriptase inhibitor"
"1351","ellipticine",0.393328571428571,"Topoisomerase inhibitor"
"1352","eltrombopag",-0.7102,"Thrombopoietin receptor agonist"
"1353","elvitegravir",-0.0552857142857143,"HIV inhibitor"
"1354","embelin",-0.1469,"HCV inhibitor|XIAP inhibitor"
"1355","EMD-1214063",-0.17142,"HGF receptor inhibitor"
"1356","EMD-386088",0.46395,"Serotonin receptor agonist"
"1357","EMD-53998",0.1140375,"Phosphodiesterase inhibitor"
"1358","EMD-84",0.0186375,"Angiotensin receptor antagonist"
"1359","emedastine",0.41764,"Histamine receptor antagonist"
"1360","emetine",-0.7699,"Protein synthesis inhibitor"
"1361","EMF-BCA1-57",-0.00231666666666667,"Caspase inhibitor"
"1362","EMF-BCA1-60",0.00385714285714284,"Caspase inhibitor"
"1363","EMF-BCA1-64",-0.0418090909090909,"Caspase inhibitor"
"1364","emodic-acid",0.233957142857143,"Laxative"
"1365","emodin",-0.196116666666667,"11-beta-HSD1 inhibitor"
"1366","empagliflozin",0.00762,"Sodium channel inhibitor"
"1367","emtricitabine",-0.136416666666667,"Nucleoside reverse transcriptase inhibitor"
"1368","enalapril",-0.147816666666667,"ACE inhibitor"
"1369","enalaprilat",-0.14854,"ACE inhibitor"
"1370","endo-IWR-1",0.136286666666667,"PARP inhibitor"
"1371","ENMD-2076",0.41515,"Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor"
"1372","enobosarm",0.1377,"Androgen receptor antagonist"
"1373","enoxacin",0.175477777777778,"Bacterial DNA Gyrase inhibitor"
"1374","enoximone",0,"Phosphodiesterase inhibitor"
"1375","enoxolone",0.0518,"Gap junction modulator"
"1376","enprofylline",-0.179657142857143,"Phosphodiesterase inhibitor"
"1377","enrofloxacin",-0.379171428571429,"Bacterial DNA inhibitor"
"1378","entacapone",0.0840333333333333,"Catechol O methyltransferase inhibitor"
"1379","entecavir",-0.461533333333333,"DNA inhibitor|Reverse transcriptase inhibitor"
"1380","entinostat",0.379652941176471,"HDAC inhibitor"
"1381","enzalutamide",0.224193333333333,"Androgen receptor antagonist"
"1382","enzastaurin",0.146041666666667,"PKC inhibitor"
"1383","EO-1428",-0.21392,"P38 MAPK inhibitor"
"1384","eperezolid",-0.33955,"Bacterial 30S ribosomal subunit inhibitor"
"1385","epibatidine",-0.325666666666667,"Acetylcholine receptor agonist"
"1386","epicatechin",0.6149,"Bacterial DNA inhibitor"
"1387","epinastine",0.227425,"Histamine receptor antagonist"
"1388","epinephrine",0.56225,"Adrenergic receptor agonist|Neurotransmitter"
"1389","epirizole",-0.0559333333333333,"Cyclooxygenase inhibitor"
"1390","epirubicin",0.44065625,"Topoisomerase inhibitor"
"1391","epitiostanol",-0.18515,"Androgen receptor agonist"
"1392","eplerenone",-0.27905,"Cytochrome P450 inhibitor"
"1393","epothilone",0.02275,"Tubulin inhibitor"
"1394","epothilone-a",0.0271142857142857,"Tubulin inhibitor"
"1395","epothilone-b",0.0452,"Tubulin inhibitor"
"1396","epoxycholesterol",0.07515,"LXR agonist"
"1397","eprosartan",0.0292,"Angiotensin receptor antagonist"
"1398","eptifibatide",-0.07028,"Platelet aggregation inhibitor"
"1399","EPZ-004777",-0.3603,"DOT1L inhibitor"
"1400","EPZ-005687",0,"Histone lysine methyltransferase inhibitor"
"1401","EPZ-015666",-0.00210000000000003,"PRMT inhibitor"
"1402","EPZ-020411",0.327533333333333,"PRMT inhibitor"
"1403","EPZ-5676",-0.311783333333333,"DOT1L inhibitor"
"1404","equilin",0.202022222222222,"Estrogen receptor agonist"
"1405","equol",-0.1376,"Estrogen receptor agonist"
"1406","ER-27319",0.516757142857143,"Syk inhibitor"
"1407","erastin",-0.0495357142857143,"Ion channel antagonist"
"1408","erbstatin-analog",0.13554,"EGFR inhibitor|Tyrosine kinase inhibitor"
"1409","ercalcitriol",0.419185714285714,"Vitamin D receptor agonist"
"1410","ergocornine",0.01826,"Dopamine receptor agonist"
"1411","ergocryptine",0.2505125,"Dopamine receptor agonist"
"1412","ergometrine",-0.13645,"Adrenergic receptor agonist|Serotonin receptor agonist"
"1413","eriodictyol",-0.2705625,"Cytochrome P450 inhibitor"
"1414","erlotinib",0.268774074074074,"EGFR inhibitor"
"1415","erteberel",-0.70225,"Estrogen receptor agonist"
"1416","erythromycin",-0.0188636363636364,"NFKB inhibitor"
"1417","erythromycin-estolate",0.0226666666666667,"Bacterial 50S ribosomal subunit inhibitor"
"1418","erythromycin-ethylsuccinate",-0.0952214285714286,"Cytochrome P450 inhibitor|Motilin receptor agonist|NFKB inhibitor|Protein synthesis inhibitor"
"1419","erythrosine",0.397633333333333,"Coloring agent"
"1420","esatenolol",-0.4963,"Adrenergic receptor antagonist"
"1421","escitalopram",-0.161976923076923,"Selective serotonin reuptake inhibitor (SSRI)"
"1422","esculin",0.251457142857143,"Antioxidant"
"1423","eserine",0,"Cholinesterase inhibitor"
"1424","esmolol",0.335733333333333,"Adrenergic receptor antagonist"
"1425","esomeprazole",-0.0103833333333333,"Proton pump inhibitor"
"1426","estradiol",-0.226236363636364,"Estrogen receptor agonist"
"1427","estradiol-cypionate",-0.0136714285714286,"Estrogen receptor agonist"
"1428","estramustine",-0.771142857142857,"DNA inhibitor"
"1429","estramustine-phosphate",-0.19175,"DNA inhibitor|DNA alkylating agent|Estrogen receptor agonist|Tubulin inhibitor"
"1430","estriol",0.35823125,"Estrogen receptor agonist"
"1431","estrone",-0.0661,"Estrogen receptor agonist"
"1432","estropipate",-0.27884,"Estrogen receptor agonist"
"1433","etacrynic-acid",0.0842888888888889,"Sodium channel inhibitor"
"1434","etamivan",-0.185788888888889,"Respiratory stimulant"
"1435","etamsylate",0,"Haemostatic agent"
"1436","etanidazole",-0.37066,"Bacterial cell wall synthesis inhibitor"
"1437","etazolate",0.498116666666667,"Phosphodiesterase inhibitor"
"1438","ethaverine",0.293566666666667,"Calcium channel blocker"
"1439","ethionamide",0.9864,"Mycolic synthesis inhibitor"
"1440","ethisterone",-0.0951111111111111,"Progestogen hormone"
"1441","ethoprop",0.00416666666666667,"Acetylcholinesterase inhibitor"
"1442","ethosuximide",0.3856,"Succinimide antiepileptic"
"1443","ethotoin",0.482533333333333,"Hydantoin antiepileptic"
"1444","ethylenediaminetetraacetic-acid",0.286833333333333,"PKC inhibitor"
"1445","ethylestrenol",0.418433333333333,"Progesterone receptor agonist"
"1446","ethynodiol",0,"Steroidal progestin"
"1447","eticlopride",0.51825,"Dopamine receptor antagonist"
"1448","etidronic-acid",0,"Bone resorption inhibitor"
"1449","etifenin",-0.2262125,"Compound used in hepatobiliary scans of the liver"
"1450","etilefrine",0.237183333333333,"Adrenergic receptor agonist"
"1451","etiocholanolone",-0.03645,"GABA receptor antagonist"
"1452","etizolam",0.21718,"Benzodiazepine receptor agonist"
"1453","etodolac",-0.254608333333333,"Cyclooxygenase inhibitor"
"1454","etofenamate",0.1356,"Cyclooxygenase inhibitor"
"1455","etofylline",0.4352,"Adenosine receptor antagonist"
"1456","etofylline-clofibrate",-0.915683333333333,"Platelet aggregation inhibitor|Lipase clearing factor inhibitor"
"1457","etomidate",0.244866666666667,"Membrane integrity inhibitor|GABA receptor modulator|Membrane permeability inhibitor"
"1458","etomoxir",-0.0441333333333333,"Carnitine palmitoyltransferase inhibitor"
"1459","etoposide",0.307921428571429,"Topoisomerase inhibitor"
"1460","etoricoxib",0.08014,"Cyclooxygenase inhibitor"
"1461","ETP-46464",-0.14855,"ATR kinase inhibitor"
"1462","etravirine",-0.2096,"Non-nucleoside reverse transcriptase inhibitor"
"1463","eucatropine",0.5959,"Acetylcholine receptor antagonist"
"1464","eugenitol",0.0561777777777778,"Androgen receptor antagonist|Bacterial quorum sensing inhibitor|Chromone|Monoamine oxidase inhibitor"
"1465","eugenol",-0.210255555555556,"Androgen receptor antagonist"
"1466","everolimus",0.0866294117647059,"MTOR inhibitor"
"1467","evodiamine",-0.19815,"ATPase inhibitor|TRPV agonist"
"1468","evoxine",-0.212728571428571,"Furoquinoline alkaloid"
"1469","EVP-6124",0.09795,"Acetylcholine receptor agonist"
"1470","EX-527",0.050225,"SIRT inhibitor"
"1471","exalamide",-0.226714285714286,"Membrane integrity inhibitor"
"1472","exemestane",-0.341545,"Aromatase inhibitor"
"1473","exherin",0.2599625,"Cadherin antagonist"
"1474","exifone",-0.33038,"Nootropic agent"
"1475","EXO-1",0.2662,"ARF inhibitor"
"1476","ezetimibe",0.181345454545455,"Cholesterol inhibitor|Niemann-Pick C1-like 1 protein antagonist"
"1477","fadrozole",-0.775785714285714,"Aromatase inhibitor"
"1478","famciclovir",0.19918,"DNA inhibitor"
"1479","famotidine",-0.0769125,"Histamine receptor antagonist"
"1480","famprofazone",1.036,"Cyclooxygenase inhibitor"
"1481","fananserin",0.09077,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"1482","farnesol",-0.266025,"FXR agonist|Monoamine oxidase inhibitor|NFKB activator|PPAR receptor agonist"
"1483","faropenem",-0.204528571428571,"Lactamase inhibitor"
"1484","fasudil",-0.00541818181818182,"Rho associated kinase inhibitor"
"1485","fatostatin",0.08513,"SREBP inhibitor"
"1486","favipiravir",-0.8393,"RNA polymerase inhibitor"
"1487","FCCP",-0.30604,"Mitochondrial oxidative phosphorylation uncoupler"
