Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
fudosteine,-0.125640993,0.030129485,0.169756787,-0.117285853,0.043058073,0.184461805,-7.55E-05,1.032144445,0.015785659,-0.117285853,167.034235,0.013755971,298
fulvestrant,-0.123358593,0.045646122,0.204630295,-0.136612328,0.026737905,0.144146187,-8.74E-05,1.204825211,0.015217342,-0.136612328,150.0328273,0.018662928,263
G.1,-0.035613393,0.534844929,0.7555663,-0.028335516,0.621490062,0.800635827,-2.94E-05,0.966064771,0.001268314,-0.028335516,157.8495018,0.000802901,306
galeterone,-0.100348177,0.082189364,0.268209772,-0.101994236,0.077264847,0.253695008,-4.39E-05,0.848855935,0.010069757,-0.101994236,166.4011296,0.010402824,301
gambogic.acid,-0.010746525,0.851243829,0.928163452,0.016074774,0.779077075,0.88299311,-4.57E-06,0.718444079,0.000115488,0.016074715,151.5244938,0.000258398,307
gamma.aminobutyric.acid,-0.036799441,0.549379993,0.764229993,-0.041475692,0.499784325,0.700568928,-3.53E-05,1.39260895,0.001354199,-0.041475692,139.5577427,0.001720233,267
ganetespib,-0.055595759,0.334797435,0.603719409,-0.067952437,0.23827255,0.473695523,-2.97E-05,0.702389148,0.003090888,-0.06793558,162.3262081,0.004617534,303
GDC.0068,0.093500896,0.104870072,0.311171852,0.11997013,0.037183435,0.169313252,4.70E-05,0.93822269,0.008742418,0.11997013,133.3245253,0.014392832,302
GDC.0152,-0.10560355,0.066391921,0.246882014,-0.051985806,0.367173133,0.604925692,-0.000105288,0.994455381,0.01115211,-0.051985806,159.9018425,0.002702524,303
GDC.0349,0.014099117,0.801629961,0.901533073,-0.040072657,0.47502732,0.685099162,4.04E-06,0.68645239,0.000198785,-0.040072657,166.9316614,0.001605818,320
GDC.0879,-0.274000935,3.26E-06,0.001648217,-0.273514057,3.40E-06,0.001087234,-0.000440165,1.39155876,0.075076512,-0.273514057,178.928725,0.074809939,280
GDC.0941,-0.027801127,0.623034334,0.804954468,-0.030397792,0.590931478,0.778784055,-1.47E-05,0.845528485,0.000772903,-0.030397792,162.8028511,0.000924026,315
GDC.0980,-0.010579305,0.854486665,0.928204569,-0.008302532,0.885558555,0.941953176,-4.63E-06,0.85268945,0.000111922,-0.008279008,153.2584093,6.89E-05,303
gefitinib,0.142175647,0.017695813,0.132764439,0.143320138,0.016792733,0.107986996,5.85E-05,0.903128188,0.020213915,0.140867951,119.8489209,0.020540662,278
gemcitabine,-0.028688996,0.646470925,0.816935811,-0.033644992,0.590613798,0.778784055,-1.68E-05,0.247608997,0.000823059,-0.033644992,133.8570265,0.001131986,258
genipin,-0.133275797,0.01759013,0.132658901,-0.129299115,0.021296561,0.122370716,-4.99E-05,0.888944695,0.017762438,-0.129299115,179.5585593,0.016718261,317
genz.644282,-0.033643803,0.551266117,0.766058864,-0.021771696,0.699841752,0.838189294,-1.19E-05,0.331016483,0.001131905,-0.021771696,161.9508137,0.000474007,316
gestrinone,0.02587746,0.667492917,0.829299168,-0.000826356,0.989056528,0.994778021,1.60E-05,1.123290037,0.000669643,-0.000826356,139.6152767,6.83E-07,278
GGTI.298,-0.117728196,0.041580861,0.196826755,-0.131638796,0.022580128,0.125753943,-8.03E-05,1.075525769,0.013859928,-0.131638796,170.3116388,0.017328773,300
gidazepam,-0.027918666,0.632951932,0.811074688,-0.012038292,0.836873645,0.912494758,-1.18E-05,1.187581597,0.000779452,-0.012038292,149.7816672,0.00014492,295
gilteritinib,-0.079188241,0.170592949,0.401656243,-0.075237949,0.193003843,0.424072274,-4.03E-05,1.039173471,0.006270778,-0.075237949,162.3609302,0.005660749,301
gimeracil,-0.086536015,0.150138219,0.380921469,-0.115542735,0.054323061,0.214331859,-5.17E-05,1.320281869,0.007488482,-0.115542735,155.6182116,0.013350124,278
ginkgolide.a,-0.099342851,0.082241118,0.268209772,-0.116192583,0.041906308,0.181135327,-7.56E-05,1.041408999,0.009869002,-0.116192583,171.8936578,0.013500716,307
givinostat,0.016278091,0.778512598,0.882761349,0.002186531,0.969865408,0.990384422,4.77E-06,0.708584762,0.000264976,0.002186531,150.6698339,4.78E-06,301
golgicide.a,-0.056495908,0.327018668,0.593367796,-0.052016224,0.366892471,0.604925692,-2.51E-05,0.95261125,0.003191788,-0.052016218,159.9064651,0.002705688,303
golvatinib,-0.083151918,0.157123755,0.387944477,-0.088549363,0.131810844,0.340825183,-2.90E-05,0.904459517,0.006914241,-0.088120225,158.8655528,0.00784099,291
gossypol,-0.12853468,0.023165813,0.148417374,-0.149637799,0.008110291,0.072634148,-1.42E-05,0.81544845,0.016521164,-0.149637799,179.9183156,0.022391471,312
GS.39783,-0.033146515,0.581413089,0.781695592,-0.021269436,0.723552747,0.852893414,-2.21E-05,1.344436717,0.001098691,-0.021269436,142.977721,0.000452389,279
GS.9973,0.067531066,0.244359375,0.501179001,0.06530134,0.260318835,0.497284529,3.09E-05,1.061146714,0.004560445,0.06530134,140.204799,0.004264265,299
GSK.3.inhibitor.IX,-0.032396354,0.572391032,0.775267868,-0.018050272,0.753153336,0.869669881,-3.04E-05,1.063795495,0.001049524,-0.018050272,156.2707168,0.000325812,306
GSK.J4,-0.011222891,0.842235524,0.923575212,-0.043748149,0.437625981,0.663541802,-4.45E-06,0.838430095,0.000125953,-0.043748149,165.9559558,0.001913901,317
GSK1070916,0.008427785,0.884614405,0.943936373,0.001003793,0.986209642,0.994778021,4.84E-06,0.681817643,7.10E-05,0.001003793,149.849431,1.01E-06,299
GSK1292263,-0.059931136,0.296812765,0.562545659,-0.022848043,0.691044957,0.835822411,-3.22E-05,0.946935458,0.003591741,-0.022848043,156.4957506,0.000522033,305
GSK1838705A,-0.160775546,0.006721295,0.084629874,-0.130436026,0.028239507,0.148155093,-0.000125235,1.016525562,0.025848776,-0.130436026,160.5219156,0.017013557,283
GSK1904529A,-0.174691639,0.00269481,0.05419562,-0.180324905,0.001942319,0.034126061,-0.000191884,1.069045442,0.030517169,-0.180324905,173.507761,0.032517071,293
GSK2110183,0.050176256,0.376310742,0.644785632,0.054954112,0.332505238,0.575230089,2.57E-05,0.930064157,0.002517657,0.054954112,148.3722045,0.003019954,313
GSK2126458,-0.010845287,0.858946079,0.929561975,-0.014873502,0.807439595,0.898366959,-4.01E-06,0.474013405,0.00011762,-0.014873502,138.0227962,0.000221221,271
GSK256066,-0.112160027,0.098592042,0.298663758,-0.119663352,0.07790204,0.255208495,-0.000124559,1.10646386,0.012579872,-0.119663352,122.603137,0.014319318,218
GSK2656157,-0.098946859,0.090357321,0.282637468,-0.121233249,0.037752616,0.170830587,-6.37E-05,0.985511564,0.009790481,-0.121233249,165.3819043,0.014697501,294
GSK2830371,-0.131152356,0.02765396,0.162776154,-0.167408011,0.004822001,0.056066323,-6.10E-05,1.112593118,0.017200941,-0.167408011,165.1882335,0.028025442,282
GSK429286A,0.051917545,0.376718677,0.644785632,0.03922095,0.504395274,0.703250612,2.83E-05,1.000335915,0.002695431,0.03922095,140.7541308,0.001538283,292
GSK461364,-0.045950965,0.414141221,0.679135321,-0.104158787,0.063574546,0.229527637,-3.79E-05,0.667495995,0.002111491,-0.104158787,176.1133266,0.010849053,318
GSK650394,-0.109664529,0.051463842,0.216666435,-0.067719332,0.22997896,0.463801579,-6.43E-05,0.958412892,0.012026309,-0.067719332,169.2335142,0.004585908,316
GSK923295,-0.04344581,0.457246022,0.715775394,-0.05964877,0.307225489,0.551254658,-2.44E-05,0.907617351,0.001887538,-0.05964877,156.828018,0.003557976,295
GTP.14564,-0.104617275,0.073773756,0.256173619,-0.113490532,0.05230497,0.208622072,-6.91E-05,1.045644087,0.010944774,-0.113490532,163.6831081,0.012880101,293
guanidine,0.041580908,0.473061804,0.728716481,0.013866821,0.810958872,0.900322351,2.62E-05,1.245631595,0.001728972,0.013866821,148.4130435,0.000192289,300
GW.3965,0.009131391,0.878018714,0.939668217,0.044613726,0.453116215,0.677102455,6.96E-06,1.229756966,8.34E-05,0.044613726,136.6202372,0.001990385,285
GW.405833,-0.157866459,0.006228445,0.084534934,-0.189917174,0.000965793,0.024972649,-0.000135796,1.176580018,0.024921819,-0.189917174,178.487576,0.036068533,299
GW.441756,-0.010811494,0.854044969,0.928204569,0.017560814,0.765081022,0.875760727,-6.50E-06,1.068328825,0.000116888,0.017560814,143.9273408,0.000308382,292
GW.501516,-0.157590691,0.029032804,0.167488049,-0.151905366,0.035436101,0.163934423,-0.000124431,1.298779619,0.024834826,-0.151905366,111.1588678,0.02307524,192
GW.583340,-0.01313446,0.815521707,0.908365717,-0.100682356,0.072987047,0.247506426,-9.14E-06,0.944834506,0.000172514,-0.100682356,175.5588358,0.010136937,318
GW.788388,0.108887519,0.066897217,0.246882014,0.067171861,0.259200596,0.496038635,0.00010101,1.411069873,0.011856492,0.067171861,132.9280098,0.004512059,284
GW.842166,-0.202450798,0.000349363,0.016862606,-0.224607435,6.99E-05,0.004987004,-0.000155041,1.107076607,0.040986326,-0.224607435,189.2018486,0.0504485,308
GW.843682X,-0.044114915,0.432332275,0.693640637,-0.055504377,0.323049678,0.567853604,-2.36E-05,0.793192887,0.001946126,-0.055504377,168.8807003,0.003080736,319
GZD824,-0.148691347,0.008963172,0.096138316,-0.182513922,0.001294724,0.028339804,-8.30E-05,0.631141364,0.022109117,-0.182513922,182.6984009,0.033311332,308
HA14.1,0.055886046,0.335514817,0.604260516,-0.003685215,0.949402897,0.977068511,1.85E-05,0.919380599,0.00312325,-0.003685215,150.5527822,1.36E-05,299
halcinonide,-0.17964418,0.002506223,0.053367812,-0.197864769,0.000852791,0.024212586,-0.000248298,1.436104981,0.032272031,-0.197864769,168.8989324,0.039150467,281
halobetasol.propionate,-0.163866325,0.004173703,0.073627389,-0.156993482,0.006087551,0.061213703,-0.000218318,1.1200482,0.026852172,-0.156993482,176.441506,0.024646953,304
halofantrine,-0.086711884,0.124597509,0.337228399,-0.111354012,0.048310628,0.196858144,-6.20E-05,1.09363736,0.007518951,-0.111354012,175.5939339,0.012399716,315
halofuginone,-0.154697934,0.006883551,0.085347719,-0.136968964,0.016868125,0.107986996,-4.11E-05,0.61994769,0.023931451,-0.136968964,173.3877671,0.018760497,304
harringtonine,-0.07557869,0.187315295,0.426466268,-0.04990362,0.384340705,0.619049322,-3.22E-05,0.756235146,0.005712138,-0.04990362,161.1602057,0.002490371,306
hesperadin,0.016431371,0.798440845,0.899721668,0.017980331,0.779905566,0.88299311,1.16E-05,0.577931577,0.00026999,0.017980331,120.2974094,0.000323292,244
hexachlorophene,-0.085816994,0.132908218,0.35507583,-0.085373973,0.134928647,0.344310834,-4.39E-05,0.930224954,0.007364557,-0.085373973,167.6902788,0.007288715,308
hexylresorcinol,-0.121436642,0.058201621,0.232708442,-0.131973615,0.039405577,0.173650609,-9.31E-05,0.945106491,0.014746858,-0.131973615,138.6667679,0.017417035,244
HMN.214,-0.072701281,0.195991724,0.436930039,0.006098868,0.913733036,0.958063314,-2.91E-05,0.743227171,0.005285476,0.006098868,158.5272305,3.72E-05,318
homoharringtonine,-0.116216928,0.042541384,0.197571012,-0.124377083,0.02988037,0.153974291,-7.10E-05,0.701177659,0.013506374,-0.124305309,172.0187123,0.015469659,305
homoquinolinic.acid,-0.063134476,0.292448034,0.557924575,-0.063550191,0.289275404,0.532914484,-7.06E-05,1.300026555,0.003985962,-0.063550191,149.4288018,0.004038627,280
homosalate,-0.070201781,0.265935594,0.527095647,-0.071747949,0.255523378,0.491365008,-5.68E-05,1.291575457,0.00492829,-0.071747949,136.1119895,0.005147768,253
hydrocortisone,-0.121102062,0.344426512,0.61148827,-0.170410906,0.18177834,0.407928811,-0.000101596,1.222057467,0.014665709,-0.170410906,37.453149,0.029039877,63
hydroxytacrine.maleate..r.s.,-0.198520447,0.000566929,0.022803162,-0.2036819,0.000402435,0.016374125,-0.000167533,1.187496576,0.039410368,-0.2036819,179.950444,0.041486316,298
hydroxyurea,-0.041850606,0.464284885,0.7197907,-0.040723389,0.476413964,0.685891174,-2.80E-05,1.013583753,0.001751473,-0.040723389,160.7917636,0.001658394,308
hyodeoxycholic.acid,-0.090811166,0.124148184,0.336934609,-0.116856355,0.047559152,0.196507584,-7.21E-05,1.156947268,0.008246668,-0.116856355,161.3857433,0.013655408,288
hyoscyamine,-0.053362277,0.350633369,0.618413056,-0.063267178,0.268324592,0.507224555,-2.15E-05,0.877870411,0.002847533,-0.063267178,164.274779,0.004002736,308
hypericin,-0.044206714,0.491880392,0.733636428,-0.023446464,0.715548219,0.848578068,-3.57E-05,1.092542102,0.001954234,-0.023446464,125.3721919,0.000549737,244
hypoestoxide,0.030002265,0.636170949,0.811196859,0.035696452,0.573506589,0.763269798,1.75E-05,0.814256212,0.000900136,0.035696452,121.502247,0.001274237,251
I.BET.762,-0.033547769,0.573419811,0.775267868,-0.022610556,0.704385017,0.841485582,-1.15E-05,0.90808673,0.001125453,-0.022283225,145.6753596,0.000511237,284
I.BET151,-0.080822259,0.162617007,0.395746936,-0.082286692,0.155110618,0.367963025,-9.67E-05,1.341009762,0.006532238,-0.082286692,162.8841472,0.0067711,300
ibrutinib,0.12492648,0.031954214,0.173194268,0.124816125,0.032107226,0.158673251,5.15E-05,0.913383781,0.015606625,0.120207634,130.2092701,0.015579065,295
ibutilide,-0.068898116,0.240524505,0.496715461,-0.095647488,0.102857365,0.297280368,-4.27E-05,1.004818738,0.00474695,-0.095647488,160.512357,0.009148442,292
ICG.001,-0.103039787,0.068236159,0.247014896,-0.148191841,0.008537731,0.07483469,-6.43E-05,0.96778294,0.010617198,-0.148191841,180.8402149,0.021960822,314
ICI.162846,-0.127116808,0.031630365,0.173076941,-0.128246336,0.030135459,0.154738099,-0.000131758,1.486165596,0.016158683,-0.128246336,161.9033493,0.016447123,286
icotinib,0.095755946,0.1085901,0.317130016,0.14411857,0.015432368,0.102036845,2.31E-05,0.959372468,0.009169201,0.130565465,123.0249867,0.020770162,282
idarubicin,-0.117102548,0.048264689,0.210503822,-0.133403142,0.024304412,0.133444118,-3.32E-05,0.606520586,0.013713007,-0.133403142,162.0766494,0.017796398,285
idasanutlin,-0.190699548,0.000956699,0.030115229,-0.186966839,0.001207373,0.027316824,-0.000119268,0.89187866,0.036366318,-0.172318826,174.6755051,0.034956599,297
idazoxan,-0.081211272,0.151087577,0.380921469,-0.073720809,0.192609022,0.424072274,-4.98E-05,0.955529706,0.006595271,-0.073720809,169.1110275,0.005434758,314
idelalisib,-0.014640313,0.808335018,0.903139743,-0.029652686,0.623146807,0.800635827,-3.46E-06,0.937063154,0.000214339,-0.029402,143.086878,0.000879282,277
idoxuridine,-0.222994886,7.09E-05,0.0074201,-0.198421679,0.00042208,0.016374125,-0.000202405,1.042051041,0.049726719,-0.198421679,187.5529928,0.039371163,312
IDRA.21,-0.11479622,0.06153414,0.236133169,-0.100346372,0.1024655,0.296740087,-0.000103713,1.040574186,0.013178172,-0.100346372,146.8962406,0.010069394,266
idronoxil,0.013358592,0.813896313,0.907952127,-0.000486434,0.993161047,0.996602353,6.39E-06,0.983994164,0.000178452,-0.000486434,157.0763701,2.37E-07,313
IEM1754,-0.083627263,0.148471367,0.378813059,-0.093965044,0.104306749,0.29908153,-4.32E-05,1.017594386,0.006993519,-0.093965044,164.6417391,0.00882943,300
ifosfamide,0.012452103,0.840710238,0.922932846,-0.015713766,0.799776575,0.894267553,7.54E-06,1.182305254,0.000155055,-0.015713766,134.074217,0.000246922,263
IKK.16,0.077553472,0.171804721,0.403198114,0.106610329,0.059982915,0.222774801,2.09E-05,0.919456852,0.006014541,0.106610329,139.8154836,0.011365762,312
IKK.2.inhibitor.V,-0.045187492,0.418294468,0.683623464,-0.072474807,0.193878346,0.424072274,-2.04E-05,0.847312179,0.002041909,-0.072474807,173.7409188,0.005252598,323
ilomastat,-0.031733389,0.598297717,0.793946391,-0.032313918,0.591617721,0.778784055,-2.02E-05,1.192670143,0.001007008,-0.032313918,144.0077916,0.001044189,278
imatinib,-0.023111728,0.720552578,0.858026425,-0.049661257,0.441879923,0.668591565,-4.44E-06,0.971515116,0.000534152,-0.044931058,126.9591235,0.00246624,242
imidapril,-0.018268165,0.75961724,0.879116634,0.006526037,0.912964394,0.957951045,-7.49E-06,1.101752491,0.000333726,0.006526037,141.0733028,4.26E-05,283
imiloxan,-0.08811625,0.178233568,0.413659867,-0.118923317,0.068789119,0.240366691,-6.37E-05,1.035790856,0.007764473,-0.118923317,132.0329514,0.014142755,235
imiquimod,-0.012812913,0.832179806,0.915922543,-0.001004901,0.986740645,0.994778021,-2.00E-06,0.966227861,0.000164171,-0.000966881,138.633913,1.01E-06,276
INC.280,0.111825466,0.058034541,0.232708442,0.122346557,0.0379808,0.171327722,3.19E-05,0.948293589,0.012504935,0.117362727,127.5410859,0.01496868,288
indibulin,0.010493717,0.853529375,0.928204569,0.008215596,0.885076971,0.941953176,3.45E-06,0.675386665,0.000110118,0.008215596,155.2142592,6.75E-05,312
indiplon,-0.052508538,0.361571025,0.630165628,-0.046528892,0.418886386,0.647995856,-2.57E-05,1.024335647,0.002757147,-0.046528887,159.5956553,0.002164938,304
indirubin,0.060533771,0.314572144,0.583974954,0.042870731,0.47652384,0.685891174,1.67E-05,0.946987637,0.003664337,0.04039903,133.8643352,0.0018379,278
indisulam,0.115533092,0.045560979,0.204630295,0.07355429,0.203941959,0.436200823,5.53E-05,0.88948707,0.013347895,0.071452794,139.7463545,0.005410234,300
indoprofen,-0.135783556,0.016573563,0.128771139,-0.139094253,0.014087603,0.096677012,-9.42E-05,0.89104129,0.018437174,-0.139094253,177.6987035,0.019347211,311
ingenol.mebutate,-0.147687482,0.009442191,0.099797752,-0.132085491,0.02040403,0.121086212,-0.000234544,1.027837028,0.021811592,-0.132085491,174.9072084,0.017446577,308
INH1,-0.111819879,0.056317231,0.229065593,-0.139198634,0.017311564,0.108987585,-7.62E-05,1.236779804,0.012503685,-0.139198634,166.8925999,0.01937626,292
inosine,-0.038054137,0.502350628,0.739105635,-0.034405705,0.54422045,0.737166709,-1.53E-05,0.870300891,0.001448117,-0.034405705,162.4016957,0.001183753,313
iobenguane,-0.059778553,0.42148515,0.685129449,-0.033051232,0.656922205,0.819037912,-4.61E-05,1.173022389,0.003573475,-0.033051232,95.04071338,0.001092384,183
iodipamide,-0.022516826,0.70307309,0.847209705,-0.043231715,0.46410976,0.679157877,-1.34E-05,0.921883693,0.000507007,-0.043231715,151.2685986,0.001868981,289
iododexetimide,-0.10588663,0.069840628,0.249167198,-0.085325649,0.144438447,0.356905924,-7.50E-05,1.201002285,0.011211978,-0.085325649,160.0855332,0.007280466,294
IOWH032,-0.07445677,0.196930343,0.438026323,-0.042228264,0.464698569,0.679157877,-5.32E-05,1.148174529,0.005543811,-0.042228264,157.897582,0.001783226,302
iproniazid,-0.130163205,0.037785632,0.189037334,-0.129646972,0.038558845,0.172858227,-0.000122796,1.427223585,0.01694246,-0.129646972,144.5948124,0.016808337,255
ipsapirone,-0.174480142,0.006395186,0.084534934,-0.13205327,0.039694994,0.173650609,-8.96E-05,1.080496625,0.03044332,-0.13205327,138.1104989,0.017438066,243
irinotecan,-0.025432541,0.658723552,0.821560468,-0.030451775,0.596888546,0.780049291,-1.66E-05,0.795799576,0.000646814,-0.030193535,157.1045141,0.000927311,304
isoetharine,-0.006416883,0.920075431,0.962180193,-0.019720517,0.757785512,0.871823375,-5.14E-06,1.324770149,4.12E-05,-0.019720517,126.4453441,0.000388899,247
isofloxythepin,-0.14583286,0.011723039,0.108455239,-0.098296833,0.090295833,0.275590367,-0.000125029,1.050684174,0.021267223,-0.098296833,164.1953766,0.009662267,298
isoxsuprine,-0.033446871,0.645117198,0.816846135,-0.030357337,0.675952122,0.832502107,-3.11E-05,1.142409132,0.001118693,-0.030357337,99.42948298,0.000921568,192
ispinesib,-0.018737215,0.746534979,0.874581432,-0.049041376,0.397338064,0.627421501,-1.62E-05,0.752030998,0.000351083,-0.048396982,157.7837458,0.002405057,300
