"","file","V1","Correlation","ES","NES","p","q","N","expr.string","expr.value","AUC.string","AUC.value","Average.NES","SD.NES","Average.q","SD.q","percent.q0.05","percent.q0.25"
"1478","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",26,"expr_value_added_0.02_WGV_AUC_value_added_0.03_correlation",0.53344,1.36,0.137,0.822,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.03_cor",0.03,1.44546,0.567513668270174,0.615656,0.285577164353174,2,12
"1479","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",27,"expr_value_added_0.02_WGV_AUC_value_added_0.04_correlation",0.72407,1.88,0.0112,0.425,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.04_cor",0.04,1.7457,0.421108849663963,0.439998,0.302813592886341,4,32
"1480","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",28,"expr_value_added_0.02_WGV_AUC_value_added_0.05_correlation",0.70933,1.81,0.029,0.81,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.05_cor",0.05,1.843,0.293787720114024,0.3753866,0.33280192073873,24,44
"1481","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",29,"expr_value_added_0.02_WGV_AUC_value_added_0.06_correlation",0.70284,1.81,0.0193,0.753,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.06_cor",0.06,1.9378,0.225554102293052,0.2896302,0.30582629585216,26,60
"1482","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",30,"expr_value_added_0.02_WGV_AUC_value_added_0.07_correlation",0.85577,2.19,0,0.0198,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.07_cor",0.07,2.041,0.201040659914296,0.18298,0.269999218736587,50,76
"1483","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",31,"expr_value_added_0.02_WGV_AUC_value_added_0.08_correlation",0.86777,2.21,0.00193,0.00877,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.08_cor",0.08,2.0898,0.224303820925174,0.14055112,0.243990874758826,60,82
"1484","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",32,"expr_value_added_0.02_WGV_AUC_value_added_0.09_correlation",0.8822,2.23,0,0.00889,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.09_cor",0.09,2.1528,0.180023127765885,0.08360206,0.180282436047669,68,90
"1485","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",33,"expr_value_added_0.02_WGV_AUC_value_added_0.1_correlation",0.93736,2.41,0,0,"20","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.1_corr",0.1,2.1882,0.203085284186376,0.0800202,0.190406977829284,72,90
"1486","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",34,"expr_value_added_0.03_WGV_AUC_value_added_0_correlation",-0.5511,-1.43,0.122,0.741,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0_correl",0,-0.10954,0.994231283608659,0.92698,0.113064274658628,0,0
"1487","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",35,"expr_value_added_0.03_WGV_AUC_value_added_0.01_correlation",0.44181,1.12,0.301,0.923,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.01_cor",0.01,0.62798,0.96588828715608,0.88166,0.143141803531908,0,0
"1488","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",36,"expr_value_added_0.03_WGV_AUC_value_added_0.02_correlation",0.61052,1.58,0.055,0.514,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.02_cor",0.02,1.36828,0.452583830998891,0.73138,0.261065781842392,0,8
"1489","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",37,"expr_value_added_0.03_WGV_AUC_value_added_0.03_correlation",0.58853,1.55,0.064,0.601,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.03_cor",0.03,1.41934,0.4842681248386,0.6511008,0.296624650246807,2,12
"1490","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",38,"expr_value_added_0.03_WGV_AUC_value_added_0.04_correlation",0.64071,1.64,0.0492,0.574,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.04_cor",0.04,1.7728,0.284648297133892,0.428955,0.337306109120484,12,40
"1491","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",39,"expr_value_added_0.03_WGV_AUC_value_added_0.05_correlation",0.86942,2.18,0,0.01,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.05_cor",0.05,1.8956,0.235252014240222,0.3083154,0.305221602594988,20,56
"1492","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",40,"expr_value_added_0.03_WGV_AUC_value_added_0.06_correlation",0.81794,2.11,0,0.0477,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.06_cor",0.06,1.99,0.238010461097484,0.2088044,0.260620832050341,38,72
"1493","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",41,"expr_value_added_0.03_WGV_AUC_value_added_0.07_correlation",0.82272,2.09,0.00566,0.0445,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.07_cor",0.07,2.1046,0.212643325015081,0.1071476,0.181873092135978,60,86
"1494","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",42,"expr_value_added_0.03_WGV_AUC_value_added_0.08_correlation",0.91515,2.33,0,0,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.08_cor",0.08,2.1318,0.197274179863499,0.10021296,0.180408280380687,54,86
"1495","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",43,"expr_value_added_0.03_WGV_AUC_value_added_0.09_correlation",0.93885,2.41,0,0,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.09_cor",0.09,2.238,0.156583419770226,0.0284219,0.0479355623844369,76,100
"1496","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",44,"expr_value_added_0.03_WGV_AUC_value_added_0.1_correlation",0.88218,2.22,0,0.0102,"20","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.1_corr",0.1,2.2484,0.169155887528972,0.0379365,0.091747211488571,84,94
"1497","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",45,"expr_value_added_0.04_WGV_AUC_value_added_0_correlation",0.52586,1.34,0.153,0.972,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0_correl",0,0.09218,1.01185583570235,0.92448,0.107453690072533,0,0
"1498","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",46,"expr_value_added_0.04_WGV_AUC_value_added_0.01_correlation",-0.39542,-1.03,0.39,1,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.01_cor",0.01,0.76918,0.87966655765299,0.87108,0.159641286665334,0,0
"1499","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",47,"expr_value_added_0.04_WGV_AUC_value_added_0.02_correlation",0.3071,0.795,0.644,1,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.02_cor",0.02,1.40652,0.457383474175641,0.732264,0.303415642554794,0,10
"1500","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",48,"expr_value_added_0.04_WGV_AUC_value_added_0.03_correlation",0.70834,1.82,0.00762,0.224,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.03_cor",0.03,1.68706,0.415096173267382,0.5040156,0.31951866082747,6,26
"1501","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",49,"expr_value_added_0.04_WGV_AUC_value_added_0.04_correlation",0.58207,1.49,0.0762,0.85,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.04_cor",0.04,1.8346,0.235261122836663,0.412664,0.348701666395414,12,46
"1502","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",50,"expr_value_added_0.04_WGV_AUC_value_added_0.05_correlation",0.67237,1.69,0.0347,0.388,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.05_cor",0.05,1.9632,0.229830816214085,0.26950808,0.296032538200279,34,58
"1503","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",51,"expr_value_added_0.04_WGV_AUC_value_added_0.06_correlation",0.7034,1.8,0.0154,0.386,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.06_cor",0.06,2.0772,0.193581075141816,0.14747282,0.212346362496218,52,78
"1504","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",52,"expr_value_added_0.04_WGV_AUC_value_added_0.07_correlation",0.76131,1.93,0.00926,0.135,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.07_cor",0.07,2.1654,0.17368996540282,0.07603672,0.129140041795962,62,88
"1505","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",53,"expr_value_added_0.04_WGV_AUC_value_added_0.08_correlation",0.7171,1.81,0.0111,0.234,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.08_cor",0.08,2.2282,0.186817492516638,0.04863198,0.108822000929151,70,98
"1506","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",54,"expr_value_added_0.04_WGV_AUC_value_added_0.09_correlation",0.71856,1.84,0.0269,0.293,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.09_cor",0.09,2.2614,0.191044497434498,0.0441215,0.0926570942280499,80,94
"1507","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",55,"expr_value_added_0.04_WGV_AUC_value_added_0.1_correlation",0.81826,2.06,0,0.0673,"20","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.1_corr",0.1,2.314,0.138239661753177,0.01254198,0.0289980656740467,90,100
"1508","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",56,"expr_value_added_0.05_WGV_AUC_value_added_0_correlation",-0.452,-1.19,0.252,0.77,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0_correl",0,-0.00748,1.08310065561982,0.89744,0.137233327302259,0,0
"1509","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",57,"expr_value_added_0.05_WGV_AUC_value_added_0.01_correlation",0.64248,1.67,0.0447,0.672,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.01_cor",0.01,0.80306,0.896962047521453,0.88592,0.175185830197653,0,0
"1510","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",58,"expr_value_added_0.05_WGV_AUC_value_added_0.02_correlation",0.62901,1.63,0.0489,0.82,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.02_cor",0.02,1.35754,0.584058153730239,0.718378,0.280412279047863,0,12
"1511","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",59,"expr_value_added_0.05_WGV_AUC_value_added_0.03_correlation",0.61895,1.6,0.0532,0.959,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.03_cor",0.03,1.7218,0.239835743110716,0.534292,0.299834318766555,6,18
"1512","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",60,"expr_value_added_0.05_WGV_AUC_value_added_0.04_correlation",0.65508,1.69,0.014,0.566,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.04_cor",0.04,1.8884,0.24203524789685,0.352394,0.343468437435357,24,54
"1513","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",61,"expr_value_added_0.05_WGV_AUC_value_added_0.05_correlation",0.74173,1.89,0.0109,0.451,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.05_cor",0.05,1.9828,0.196198982709714,0.2259038,0.233325682105857,38,60
"1514","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",62,"expr_value_added_0.05_WGV_AUC_value_added_0.06_correlation",0.74351,1.89,0.011,0.441,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.06_cor",0.06,2.1282,0.174375737874234,0.1015166,0.18514577926056,64,88
"1515","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",63,"expr_value_added_0.05_WGV_AUC_value_added_0.07_correlation",0.86202,2.2,0,0.00591,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.07_cor",0.07,2.2006,0.186289329500415,0.05583478,0.132500766165099,80,92
"1516","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",64,"expr_value_added_0.05_WGV_AUC_value_added_0.08_correlation",0.84919,2.15,0,0.0226,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.08_cor",0.08,2.2922,0.157910979830474,0.02134156,0.0832082587102889,92,98
"1517","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",65,"expr_value_added_0.05_WGV_AUC_value_added_0.09_correlation",0.87845,2.28,0,0.00471,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.09_cor",0.09,2.3118,0.120300474153815,0.007809,0.0193324636826457,96,100
"1518","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",66,"expr_value_added_0.05_WGV_AUC_value_added_0.1_correlation",0.94335,2.45,0,0,"20","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.1_corr",0.1,2.367,0.116850680925072,0.00338508,0.0110036098860366,98,100
"1519","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",67,"expr_value_added_0.06_WGV_AUC_value_added_0_correlation",-0.35943,-0.927,0.529,1,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0_correl",0,-0.0252,1.09036404705128,0.9269,0.106718827595065,0,0
"1520","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",68,"expr_value_added_0.06_WGV_AUC_value_added_0.01_correlation",0.45135,1.17,0.287,1,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.01_cor",0.01,0.92744,0.830871982575277,0.83978,0.204648857054902,0,2
"1521","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",69,"expr_value_added_0.06_WGV_AUC_value_added_0.02_correlation",0.50633,1.27,0.215,1,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.02_cor",0.02,1.50096,0.600153788454191,0.667602,0.321178610420801,2,16
"1522","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",70,"expr_value_added_0.06_WGV_AUC_value_added_0.03_correlation",0.81371,2.09,0,0.0606,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.03_cor",0.03,1.79584,0.279648420670801,0.463986,0.355929050491349,14,38
"1523","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",71,"expr_value_added_0.06_WGV_AUC_value_added_0.04_correlation",0.76425,1.98,0.00181,0.179,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.04_cor",0.04,1.97394,0.283759484962393,0.20983618,0.256656389412683,34,74
"1524","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",72,"expr_value_added_0.06_WGV_AUC_value_added_0.05_correlation",0.86279,2.18,0.00363,0.0132,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.05_cor",0.05,2.0804,0.201311617516076,0.14784184,0.211360652273028,54,80
"1525","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",73,"expr_value_added_0.06_WGV_AUC_value_added_0.06_correlation",0.82353,2.17,0.00188,0.0197,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.06_cor",0.06,2.1704,0.152889983121117,0.06802878,0.146787680297197,76,94
"1526","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",74,"expr_value_added_0.06_WGV_AUC_value_added_0.07_correlation",0.83573,2.16,0,0.0194,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.07_cor",0.07,2.2524,0.162047612050991,0.0357276,0.0790135970223364,82,96
"1527","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",75,"expr_value_added_0.06_WGV_AUC_value_added_0.08_correlation",0.84249,2.14,0,0.0197,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.08_cor",0.08,2.3286,0.138505286129138,0.01140694,0.0420559426461168,96,98
"1528","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",76,"expr_value_added_0.06_WGV_AUC_value_added_0.09_correlation",0.84564,2.13,0,0.0393,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.09_cor",0.09,2.3414,0.134392207014106,0.0108964,0.0426376691153707,98,98
"1529","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",77,"expr_value_added_0.06_WGV_AUC_value_added_0.1_correlation",0.8477,2.15,0,0.0201,"20","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.1_corr",0.1,2.3972,0.108741220616767,0.00204564,0.00534765104550491,100,100
"1530","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",78,"expr_value_added_0.07_WGV_AUC_value_added_0_correlation",-0.42685,-1.12,0.329,1,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0_correl",0,0.23692,1.03387783670243,0.92458,0.133207999085671,0,0
"1531","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",79,"expr_value_added_0.07_WGV_AUC_value_added_0.01_correlation",0.45071,1.18,0.268,0.798,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.01_cor",0.01,0.94806,0.700449663445139,0.86902,0.1699103593195,0,2
"1532","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",80,"expr_value_added_0.07_WGV_AUC_value_added_0.02_correlation",0.7841,1.98,0.0037,0.165,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.02_cor",0.02,1.57022,0.423774549707261,0.631602,0.328864539131174,2,22
"1533","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",81,"expr_value_added_0.07_WGV_AUC_value_added_0.03_correlation",0.74145,1.93,0.00791,0.332,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.03_cor",0.03,1.8442,0.247411827213046,0.3894494,0.326840930569522,14,40
"1534","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",82,"expr_value_added_0.07_WGV_AUC_value_added_0.04_correlation",0.8825,2.27,0,0.00237,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.04_cor",0.04,2.0404,0.25257821581055,0.1738312,0.257342973819067,48,82
"1535","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",83,"expr_value_added_0.07_WGV_AUC_value_added_0.05_correlation",0.90229,2.31,0,0.00371,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.05_cor",0.05,2.1574,0.191809961223316,0.07089694,0.13393310440335,68,94
"1536","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",84,"expr_value_added_0.07_WGV_AUC_value_added_0.06_correlation",0.94785,2.43,0,0,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.06_cor",0.06,2.2662,0.138547715202219,0.02726938,0.0830859678854673,88,96
"1537","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",85,"expr_value_added_0.07_WGV_AUC_value_added_0.07_correlation",0.93587,2.36,0,0,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.07_cor",0.07,2.3444,0.118634406682798,0.008183,0.0264691639035898,92,100
"1538","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",86,"expr_value_added_0.07_WGV_AUC_value_added_0.08_correlation",0.99702,2.55,0,0,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.08_cor",0.08,2.3942,0.1185643715628,0.0039308,0.014410914916642,98,100
"1539","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",87,"expr_value_added_0.07_WGV_AUC_value_added_0.09_correlation",0.98956,2.51,0,0,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.09_cor",0.09,2.42,0.11122692377041,0.0033502,0.0154313008815835,98,100
"1540","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",88,"expr_value_added_0.07_WGV_AUC_value_added_0.1_correlation",1,2.5,0,0,"20","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.1_corr",0.1,2.4496,0.0946952146281394,0.0019703,0.0124367822537235,98,100
"1541","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",89,"expr_value_added_0.08_WGV_AUC_value_added_0_correlation",-0.37868,-0.963,0.507,1,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0_correl",0,0.02848,1.10263675147996,0.89382,0.15801171359318,0,0
"1542","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",90,"expr_value_added_0.08_WGV_AUC_value_added_0.01_correlation",0.55505,1.42,0.111,0.554,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.01_cor",0.01,1.1029,0.566728969164093,0.87752,0.175022125714996,0,0
"1543","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",91,"expr_value_added_0.08_WGV_AUC_value_added_0.02_correlation",0.45134,1.16,0.303,0.972,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.02_cor",0.02,1.6852,0.235218005697016,0.597324,0.331111183349001,8,18
"1544","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",92,"expr_value_added_0.08_WGV_AUC_value_added_0.03_correlation",0.73606,1.86,0.00609,0.255,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.03_cor",0.03,1.937,0.248294180358703,0.27223054,0.308621337420656,30,64
"1545","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",93,"expr_value_added_0.08_WGV_AUC_value_added_0.04_correlation",0.86065,2.18,0,0.0169,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.04_cor",0.04,2.122,0.163195137982798,0.10917,0.203646017433012,56,92
"1546","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",94,"expr_value_added_0.08_WGV_AUC_value_added_0.05_correlation",0.9203,2.26,0,0.00559,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.05_cor",0.05,2.2244,0.138787166377228,0.02975622,0.0543922523381777,80,100
"1547","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",95,"expr_value_added_0.08_WGV_AUC_value_added_0.06_correlation",0.94459,2.41,0,0,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.06_cor",0.06,2.31,0.135285035448591,0.01111962,0.0262928937158825,94,100
"1548","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",96,"expr_value_added_0.08_WGV_AUC_value_added_0.07_correlation",0.90007,2.31,0,0.00332,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.07_cor",0.07,2.3936,0.0949276846137229,0.0015512,0.00412189407621183,100,100
"1549","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",97,"expr_value_added_0.08_WGV_AUC_value_added_0.08_correlation",0.94551,2.38,0,0,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.08_cor",0.08,2.4212,0.0888392264895711,0.00087306,0.00338052483795046,100,100
"1550","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",98,"expr_value_added_0.08_WGV_AUC_value_added_0.09_correlation",0.99403,2.47,0,0,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.09_cor",0.09,2.4616,0.0576534332659117,1.908e-05,0.000134915973850393,100,100
"1551","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",99,"expr_value_added_0.08_WGV_AUC_value_added_0.1_correlation",0.99702,2.54,0,0,"20","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.1_corr",0.1,2.4866,0.0550550744662996,3.734e-05,0.000185430289448348,100,100
"1552","20_2021-10-22 22:39:07_Synthetic_Drug_Set_drugSEA_results",100,"expr_value_added_0.09_WGV_AUC_value_added_0_correlation",-0.53073,-1.37,0.135,1,"20","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0_correl",0,-0.203,0.996923942404221,0.89626,0.140864649176985,0,0
